,movieId,title,genres
1557,1615,Edge; The (1997),Adventure|Drama
1558,1616,Peacemaker; The (1997),Action|Thriller|War
1559,1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
1560,1619,Seven Years in Tibet (1997),Adventure|Drama|War
1561,1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller
1562,1621,Soul Food (1997),Drama
1563,1622,Kicked in the Head (1997),Comedy|Drama
1564,1623,Wishmaster (1997),Horror
1565,1624,Thousand Acres; A (1997),Drama
1566,1625,Game; The (1997),Drama|Mystery|Thriller
1567,1626,Fire Down Below (1997),Action|Drama|Thriller
1568,1627,U Turn (1997),Crime|Drama|Mystery
1569,1628,Locusts; The (1997),Drama
1570,1629,MatchMaker; The (1997),Comedy|Romance
1571,1630,Lay of the Land; The (1997),Comedy|Drama
1572,1631,Assignment; The (1997),Action|Thriller
1573,1632,Smile Like Yours; A (1997),Comedy|Romance
1574,1633,Ulee's Gold (1997),Drama
1575,1635,Ice Storm; The (1997),Drama
1576,1636,Stag (1997),Action|Thriller
1577,1639,Chasing Amy (1997),Comedy|Drama|Romance
1578,1640,How to Be a Player (1997),Comedy
1579,1641,Full Monty; The (1997),Comedy|Drama
1580,1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama
1581,1643,Mrs. Brown (a.k.a. Her Majesty; Mrs. Brown) (1997),Drama|Romance
1582,1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
1583,1645,The Devil's Advocate (1997),Drama|Mystery|Thriller
1584,1646,RocketMan (a.k.a. Rocket Man) (1997),Children|Comedy|Romance|Sci-Fi
1585,1647,Playing God (1997),Crime|Drama|Thriller
1586,1648,House of Yes; The (1997),Comedy|Drama
1587,1649,Fast; Cheap & Out of Control (1997),Documentary
1588,1650,Washington Square (1997),Drama
1589,1651,Telling Lies in America (1997),Drama
1590,1652,Year of the Horse (1997),Documentary
1591,1653,Gattaca (1997),Drama|Sci-Fi|Thriller
1592,1654,FairyTale: A True Story (1997),Children|Drama|Fantasy
1593,1655,Phantoms (1998),Drama|Horror|Thriller
1594,1656,Swept from the Sea (1997),Drama|Romance
1595,1657,Wonderland (1997),Comedy|Documentary
1596,1658,Life Less Ordinary; A (1997),Romance|Thriller
1597,1659,Hurricane Streets (1997),Drama
1598,1660,Eve's Bayou (1997),Drama
1599,1661,Switchback (1997),Crime|Mystery|Thriller
1600,1662,Gang Related (1997),Crime
1601,1663,Stripes (1981),Comedy|War
1602,1664,Nenette and Boni (Nénette et Boni) (1996),Drama
1603,1665,Bean (1997),Comedy
1604,1666,Hugo Pool (1997),Romance
1605,1667,Mad City (1997),Action|Drama
1606,1668,One Night Stand (1997),Drama
1607,1669,Tango Lesson; The (1997),Romance
1608,1670,Welcome to Sarajevo (1997),Drama|War
1609,1671,Deceiver (1997),Crime|Drama|Thriller
1610,1672,Rainmaker; The (1997),Drama
1611,1673,Boogie Nights (1997),Drama
1612,1674,Witness (1985),Drama|Romance|Thriller
1613,1675,Incognito (1997),Crime|Thriller
1614,1676,Starship Troopers (1997),Action|Sci-Fi
1615,1677,Critical Care (1997),Comedy|Drama
1616,1678,Joy Luck Club; The (1993),Drama|Romance
1617,1679,Chairman of the Board (1998),Comedy
1618,1680,Sliding Doors (1998),Drama|Romance
1619,1681,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy
1620,1682,Truman Show; The (1998),Comedy|Drama|Sci-Fi
1621,1683,Wings of the Dove; The (1997),Drama|Romance
1622,1684,Mrs. Dalloway (1997),Drama|Romance
1623,1685,I Love You; I Love You Not (1996),Drama|Romance
1624,1686,Red Corner (1997),Crime|Thriller
1625,1687,Jackal; The (1997),Action|Thriller
1626,1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical
1627,1689,Man Who Knew Too Little; The (1997),Comedy|Crime|Thriller
1628,1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi
1629,1692,Alien Escape (1995),Horror|Sci-Fi
1630,1693,Amistad (1997),Drama|Mystery
1631,1694,Apostle; The (1997),Drama
1632,1695,Artemisia (1997),Drama
1633,1696,Bent (1997),Drama|War
1634,1697,Bang (1995),Crime|Drama
1635,1698,Boys; Les (1997),Comedy
1636,1699,Butcher Boy; The (1997),Comedy|Drama
1637,1701,Deconstructing Harry (1997),Comedy|Drama
1638,1702,Flubber (1997),Children|Comedy|Fantasy
1639,1703,For Richer or Poorer (1997),Comedy
1640,1704,Good Will Hunting (1997),Drama|Romance
1641,1705,Guy (1997),Drama
1642,1706,Tar (1996),Drama
1643,1707,Home Alone 3 (1997),Children|Comedy
1644,1708,Ill Gotten Gains (1997),Drama
1645,1709,Legal Deceit (1997),Thriller
1646,1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery
1647,1713,Mouse Hunt (1997),Children|Comedy
1648,1714,Never Met Picasso (1996),Romance
1649,1715,Office Killer (1997),Thriller
1650,1716,Other Voices; Other Rooms (1995),Drama
1651,1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
1652,1718,Stranger in the House (1997),Thriller
1653,1719,Sweet Hereafter; The (1997),Drama
1654,1720,Time Tracers (1995),Action|Adventure|Sci-Fi
1655,1721,Titanic (1997),Drama|Romance
1656,1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller
1657,1723,Twisted (1996),Comedy|Drama
1658,1724,Full Speed (À toute vitesse) (1996),Drama
1659,1725,Education of Little Tree; The (1997),Drama
1660,1726,Postman; The (1997),Action|Adventure|Drama|Sci-Fi
1661,1727,Horse Whisperer; The (1998),Drama|Romance
1662,1728,Winter Guest; The (1997),Drama
1663,1729,Jackie Brown (1997),Crime|Drama|Thriller
1664,1730,Kundun (1997),Drama
1665,1731,Mr. Magoo (1997),Comedy
1666,1732,Big Lebowski; The (1998),Comedy|Crime
1667,1733,Afterglow (1997),Drama|Romance
1668,1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
1669,1735,Great Expectations (1998),Drama|Romance
1670,1738,Vermin (1998),Comedy
1671,1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children|Comedy
1672,1740,Men of Means (1999),Action|Drama
1673,1742,Caught Up (1998),Crime
1674,1743,Arguing the World (1998),Documentary
1675,1744,Firestorm (1998),Action|Adventure|Thriller
1676,1746,Senseless (1998),Comedy
1677,1747,Wag the Dog (1997),Comedy
1678,1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller
1679,1749,The Leading Man (1996),Drama|Romance|Thriller
1680,1750,Star Kid (1997),Adventure|Children|Fantasy|Sci-Fi
1681,1752,Hard Rain (1998),Action|Crime|Thriller
1682,1753,Half Baked (1998),Comedy
1683,1754,Fallen (1998),Crime|Drama|Fantasy|Thriller
1684,1755,Shooting Fish (1997),Comedy|Romance
1685,1756,Prophecy II; The (1998),Horror
1686,1757,Fallen Angels (Duo luo tian shi) (1995),Drama|Romance
1687,1759,Four Days in September (O Que É Isso; Companheiro?) (1997),Drama
1688,1760,Spice World (1997),Comedy
1689,1762,Deep Rising (1998),Action|Horror|Sci-Fi
1690,1764,Tainted (1998),Comedy|Thriller
1691,1765,Letter From Death Row; A (1998),Crime|Drama
1692,1767,Music From Another Room (1998),Drama|Romance
1693,1768,Mother and Son (Mat i syn) (1997),Drama
1694,1769,Replacement Killers; The (1998),Action|Crime|Thriller
1695,1770,B. Monkey (1998),Crime|Romance|Thriller
1696,1771,Night Flier (1997),Horror
1697,1772,Blues Brothers 2000 (1998),Action|Comedy|Musical
1698,1773,Tokyo Fist (Tokyo ken) (1995),Action|Drama
1699,1774,Mass Transit (1998),Comedy|Drama
1700,1776,Ride (1998),Drama
1701,1777,Wedding Singer; The (1998),Comedy|Romance
1702,1779,Sphere (1998),Sci-Fi|Thriller
1703,1780,Ayn Rand: A Sense of Life (1997),Documentary
1704,1781,Further Gesture; A (1996),Drama
1705,1782,Little City (1998),Comedy|Romance
1706,1783,Palmetto (1998),Crime|Drama|Mystery|Romance|Thriller
1707,1784,As Good as It Gets (1997),Comedy|Drama|Romance
1708,1785,King of New York (1990),Crime|Thriller
1709,1787,Paralyzing Fear: The Story of Polio in America; A (1998),Documentary
1710,1788,Men with Guns (1997),Action|Drama
1711,1789,Sadness of Sex; The (1995),Drama
1712,1791,Twilight (1998),Crime|Drama|Thriller
1713,1792,U.S. Marshals (1998),Action|Crime|Thriller
1714,1793,Welcome to Woop-Woop (1997),Comedy
1715,1794,Love and Death on Long Island (1997),Comedy|Drama
1716,1795,Callejón de los milagros; El (1995),Drama
1717,1796,In God's Hands (1998),Action|Drama
1718,1797,Everest (1998),Documentary|IMAX
1719,1798,Hush (1998),Thriller
1720,1799,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller
1721,1801,Man in the Iron Mask; The (1998),Action|Adventure|Drama
1722,1804,Newton Boys; The (1998),Crime|Drama
1723,1805,Wild Things (1998),Crime|Drama|Mystery|Thriller
1724,1806,Paulie (1998),Adventure|Children|Comedy
1725,1807,Cool; Dry Place; A (1998),Drama
1726,1809,Fireworks (Hana-bi) (1997),Crime|Drama
1727,1810,Primary Colors (1998),Comedy|Drama
1728,1811,Niagara; Niagara (1997),Drama
1729,1812,Wide Awake (1998),Children|Comedy|Drama
1730,1814,Price Above Rubies; A (1998),Drama
1731,1815,Eden (1997),Drama
1732,1816,Two Girls and a Guy (1997),Comedy|Drama
1733,1817,No Looking Back (1998),Drama|Romance
1734,1819,Storefront Hitchcock (1997),Documentary|Musical
1735,1820,Proposition; The (1998),Drama|Romance
1736,1821,Object of My Affection; The (1998),Comedy|Romance
1737,1822,Meet the Deedles (1998),Children|Comedy
1738,1824,Homegrown (1998),Comedy|Thriller
1739,1825,The Players Club (1998),Comedy|Drama
1740,1826,Barney's Great Adventure (1998),Adventure|Children
1741,1827,Big One; The (1997),Comedy|Documentary
1742,1829,Chinese Box (1997),Drama|Romance
1743,1830,Follow the Bitch (1996),Comedy
1744,1831,Lost in Space (1998),Action|Adventure|Sci-Fi
1745,1832,Heaven's Burning (1997),Action|Drama
1746,1833,Mercury Rising (1998),Action|Drama|Thriller
1747,1834,Spanish Prisoner; The (1997),Crime|Drama|Mystery|Thriller
1748,1835,City of Angels (1998),Drama|Fantasy|Romance
1749,1836,Last Days of Disco; The (1998),Comedy|Drama
1750,1837,Odd Couple II; The (1998),Comedy
1751,1839,My Giant (1998),Comedy
1752,1840,He Got Game (1998),Drama
1753,1841,Gingerbread Man; The (1998),Drama|Thriller
1754,1842,Illtown (1996),Crime|Drama
1755,1843,Slappy and the Stinkers (1998),Children|Comedy
1756,1844,Live Flesh (Carne trémula) (1997),Drama|Romance
1757,1845,Zero Effect (1998),Comedy|Mystery|Thriller
1758,1846,Nil By Mouth (1997),Drama
1759,1847,Ratchet (1996),Drama|Thriller
1760,1848,Borrowers; The (1997),Adventure|Children|Comedy|Fantasy
1761,1849,Prince Valiant (1997),Adventure
1762,1850,I Love You; Don't Touch Me! (1998),Drama|Romance
1763,1851,Leather Jacket Love Story (1997),Drama|Romance
1764,1852,Love Walked In (1998),Drama|Thriller
1765,1853,Alan Smithee Film: Burn Hollywood Burn; An (1997),Comedy
1766,1854,Kissing a Fool (1998),Comedy|Romance
1767,1855,Krippendorf's Tribe (1998),Comedy
1768,1856,Kurt & Courtney (1998),Documentary
1769,1857,Real Blonde; The (1997),Comedy
1770,1858,Mr. Nice Guy (Yat goh ho yan) (1997),Action|Comedy
1771,1859,Taste of Cherry (Ta'm e guilass) (1997),Drama
1772,1860,Character (Karakter) (1997),Drama
1773,1861,Junk Mail (Budbringeren) (1997),Comedy|Thriller
1774,1862,Species II (1998),Horror|Sci-Fi
1775,1863,Major League: Back to the Minors (1998),Comedy
1776,1864,Sour Grapes (1998),Comedy
1777,1865,Wild Man Blues (1997),Documentary
1778,1866,Big Hit; The (1998),Action|Comedy|Crime
1779,1867,Tarzan and the Lost City (1998),Action|Adventure
1780,1869,Black Dog (1998),Action|Thriller
1781,1870,Dancer; Texas Pop. 81 (1998),Comedy|Drama
1782,1871,Friend of the Deceased; A (Priyatel pokonika) (1997),Comedy|Drama
1783,1872,Go Now (1995),Drama
1784,1873,Misérables; Les (1998),Crime|Drama|Romance|War
1785,1874,Still Breathing (1997),Comedy|Romance
1786,1875,Clockwatchers (1997),Comedy
1787,1876,Deep Impact (1998),Drama|Sci-Fi|Thriller
1788,1877,Little Men (1998),Drama
1789,1878,Woo (1998),Comedy|Romance
1790,1879,Hanging Garden; The (1997),Drama|Romance
1791,1880,Lawn Dogs (1997),Drama
1792,1881,Quest for Camelot (1998),Adventure|Animation|Children|Fantasy|Musical
1793,1882,Godzilla (1998),Action|Sci-Fi|Thriller
1794,1883,Bulworth (1998),Comedy|Drama|Romance
1795,1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
1796,1885,Opposite of Sex; The (1998),Comedy|Drama|Romance
1797,1886,I Got the Hook Up (1998),Comedy
1798,1887,Almost Heroes (1998),Adventure|Comedy|Western
1799,1888,Hope Floats (1998),Comedy|Drama|Romance
1800,1889,Insomnia (1997),Drama|Mystery|Thriller
1801,1890,Little Boy Blue (1997),Drama
1802,1891,Ugly; The (1997),Horror|Thriller
1803,1892,Perfect Murder; A (1998),Thriller
1804,1893,Beyond Silence (Jenseits der Stille) (1996),Drama
1805,1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance
1806,1895,Can't Hardly Wait (1998),Comedy|Drama|Romance
1807,1896,Cousin Bette (1998),Comedy
1808,1897,High Art (1998),Drama|Romance
1809,1898,Land Girls; The (1998),Drama|War
1810,1899,Passion in the Desert (1998),Adventure|Drama
1811,1900,Children of Heaven; The (Bacheha-Ye Aseman) (1997),Comedy|Drama
1812,1901,Dear Jesse (1997),Documentary
1813,1902,Dream for an Insomniac (1996),Drama|Romance
1814,1903,Hav Plenty (1997),Comedy
1815,1904,Henry Fool (1997),Comedy|Drama
1816,1905,Marie from the Bay of Angels (Marie Baie Des Anges) (1997),Drama
1817,1906,Mr. Jealousy (1997),Comedy|Romance
1818,1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
1819,1908,Resurrection Man (1998),Drama|Thriller
1820,1909,X-Files: Fight the Future; The (1998),Action|Crime|Mystery|Sci-Fi|Thriller
1821,1910,I Went Down (1997),Comedy|Crime|Drama
1822,1911,Dr. Dolittle (1998),Comedy
1823,1912,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
1824,1913,Picnic at Hanging Rock (1975),Drama|Mystery
1825,1914,Smoke Signals (1998),Comedy|Drama
1826,1915,Voyage to the Beginning of the World (Viagem ao Princípio do Mundo) (1997),Drama
1827,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance
1828,1917,Armageddon (1998),Action|Romance|Sci-Fi|Thriller
1829,1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller
1830,1919,Madeline (1998),Children|Comedy
1831,1920,Small Soldiers (1998),Animation|Children|Fantasy|War
1832,1921,Pi (1998),Drama|Sci-Fi|Thriller
1833,1922,Whatever (1998),Drama
1834,1923,There's Something About Mary (1998),Comedy|Romance
1835,1924,Plan 9 from Outer Space (1959),Horror|Sci-Fi
1836,1925,Wings (1927),Action|Drama|Romance|War
1837,1926,Broadway Melody; The (1929),Musical
1838,1927,All Quiet on the Western Front (1930),Action|Drama|War
1839,1928,Cimarron (1931),Drama|Western
1840,1929,Grand Hotel (1932),Drama|Romance
1841,1930,Cavalcade (1933),Drama|Romance|War
1842,1931,Mutiny on the Bounty (1935),Adventure|Drama
1843,1932,Great Ziegfeld; The (1936),Drama|Musical
1844,1933,Life of Emile Zola; The (1937),Drama
1845,1934,You Can't Take It with You (1938),Comedy|Romance
1846,1935,How Green Was My Valley (1941),Drama|Musical|Romance
1847,1936,Mrs. Miniver (1942),Drama|War
1848,1937,Going My Way (1944),Comedy|Drama|Musical
1849,1938,Lost Weekend; The (1945),Drama
1850,1939,Best Years of Our Lives; The (1946),Drama|War
1851,1940,Gentleman's Agreement (1947),Drama
1852,1941,Hamlet (1948),Drama
1853,1942,All the King's Men (1949),Drama
1854,1943,Greatest Show on Earth; The (1952),Drama
1855,1944,From Here to Eternity (1953),Drama|Romance|War
1856,1945,On the Waterfront (1954),Crime|Drama
1857,1946,Marty (1955),Drama|Romance
1858,1947,West Side Story (1961),Drama|Musical|Romance
1859,1948,Tom Jones (1963),Adventure|Comedy|Romance
1860,1949,Man for All Seasons; A (1966),Drama
1861,1950,In the Heat of the Night (1967),Drama|Mystery
1862,1951,Oliver! (1968),Drama|Musical
1863,1952,Midnight Cowboy (1969),Drama
1864,1953,French Connection; The (1971),Action|Crime|Thriller
1865,1954,Rocky (1976),Drama
1866,1955,Kramer vs. Kramer (1979),Drama
1867,1956,Ordinary People (1980),Drama
1868,1957,Chariots of Fire (1981),Drama
1869,1958,Terms of Endearment (1983),Comedy|Drama
1870,1959,Out of Africa (1985),Drama|Romance
1871,1960,Last Emperor; The (1987),Drama
1872,1961,Rain Man (1988),Drama
1873,1962,Driving Miss Daisy (1989),Drama
1874,1963,Take the Money and Run (1969),Comedy|Crime
1875,1964,Klute (1971),Drama|Mystery
1876,1965,Repo Man (1984),Comedy|Sci-Fi
1877,1966,Metropolitan (1990),Comedy
1878,1967,Labyrinth (1986),Adventure|Fantasy|Musical
1879,1968,Breakfast Club; The (1985),Comedy|Drama
1880,1969,Nightmare on Elm Street 2: Freddy's Revenge; A (1985),Horror
1881,1970,Nightmare on Elm Street 3: Dream Warriors; A (1987),Horror|Thriller
1882,1971,Nightmare on Elm Street 4: The Dream Master; A (1988),Horror|Thriller
1883,1972,Nightmare on Elm Street 5: The Dream Child; A (1989),Horror
1884,1973,Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead; A) (1991),Horror
1885,1974,Friday the 13th (1980),Horror|Mystery|Thriller
1886,1975,Friday the 13th Part 2 (1981),Horror
1887,1976,Friday the 13th Part 3: 3D (1982),Horror
1888,1977,Friday the 13th Part IV: The Final Chapter (1984),Horror
1889,1978,Friday the 13th Part V: A New Beginning (1985),Horror
1890,1979,Friday the 13th Part VI: Jason Lives (1986),Horror
1891,1980,Friday the 13th Part VII: The New Blood (1988),Horror
1892,1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
1893,1982,Halloween (1978),Horror
1894,1983,Halloween II (1981),Horror
1895,1984,Halloween III: Season of the Witch (1982),Horror
1896,1985,Halloween 4: The Return of Michael Myers (1988),Horror
1897,1986,Halloween 5: The Revenge of Michael Myers (1989),Horror
1898,1987,Prom Night (1980),Horror
1899,1988,Prom Night II (1987),Horror|Thriller
1900,1989,Prom Night III: The Last Kiss (1989),Horror
1901,1990,Prom Night IV: Deliver Us From Evil (1992),Horror
1902,1991,Child's Play (1988),Horror|Thriller
1903,1992,Child's Play 2 (1990),Horror|Thriller
1904,1993,Child's Play 3 (1991),Comedy|Horror|Thriller
1905,1994,Poltergeist (1982),Horror|Thriller
1906,1995,Poltergeist II: The Other Side (1986),Horror|Thriller
1907,1996,Poltergeist III (1988),Horror|Thriller
1908,1997,Exorcist; The (1973),Horror|Mystery
1909,1998,Exorcist II: The Heretic (1977),Horror
1910,1999,Exorcist III; The (1990),Horror
1911,2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama
1912,2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
1913,2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
1914,2003,Gremlins (1984),Comedy|Horror
1915,2004,Gremlins 2: The New Batch (1990),Comedy|Horror
1916,2005,Goonies; The (1985),Action|Adventure|Children|Comedy|Fantasy
1917,2006,Mask of Zorro; The (1998),Action|Comedy|Romance
1918,2007,Polish Wedding (1998),Comedy
1919,2008,This World; Then the Fireworks (1997),Crime|Drama|Film-Noir
1920,2009,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller
1921,2010,Metropolis (1927),Drama|Sci-Fi
1922,2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
1923,2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western
1924,2013,Poseidon Adventure; The (1972),Action|Adventure|Drama
1925,2014,Freaky Friday (1977),Children|Comedy|Fantasy
1926,2015,Absent-Minded Professor; The (1961),Children|Comedy|Fantasy
1927,2016,Apple Dumpling Gang Rides Again; The (1979),Children|Comedy|Western
1928,2017,Babes in Toyland (1961),Children|Fantasy|Musical
1929,2018,Bambi (1942),Animation|Children|Drama
1930,2019,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
1931,2020,Dangerous Liaisons (1988),Drama|Romance
1932,2021,Dune (1984),Adventure|Sci-Fi
1933,2022,Last Temptation of Christ; The (1988),Drama
1934,2023,Godfather: Part III; The (1990),Crime|Drama|Mystery|Thriller
1935,2024,Rapture; The (1991),Drama|Mystery
1936,2025,Lolita (1997),Drama|Romance
1937,2026,Disturbing Behavior (1998),Horror|Thriller
1938,2027,Jane Austen's Mafia! (1998),Comedy|Crime
1939,2028,Saving Private Ryan (1998),Action|Drama|War
1940,2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance
1941,2030,East Palace West Palace (Dong gong xi gong) (1997),Drama
1942,2031,Million Dollar Duck; The (a.k.a. $1;000;000 Duck) (1971),Children|Comedy
1943,2032,Barefoot Executive; The (1971),Children|Comedy
1944,2033,Black Cauldron; The (1985),Adventure|Animation|Children|Fantasy
1945,2034,Black Hole; The (1979),Children|Sci-Fi
1946,2035,Blackbeard's Ghost (1968),Children|Comedy
1947,2036,Blank Check (1994),Children|Comedy
1948,2037,Candleshoe (1977),Adventure|Children|Comedy
1949,2038,Cat from Outer Space; The (1978),Children|Comedy|Sci-Fi
1950,2039,Cheetah (1989),Adventure|Children
1951,2040,Computer Wore Tennis Shoes; The (1969),Children|Comedy
1952,2041,Condorman (1981),Action|Adventure|Children|Comedy
1953,2042,D2: The Mighty Ducks (1994),Children|Comedy
1954,2043,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy
1955,2044,Devil and Max Devlin; The (1981),Comedy|Fantasy
1956,2045,Far Off Place; A (1993),Adventure|Children|Drama|Romance
1957,2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi
1958,2047,Gnome-Mobile; The (1967),Adventure|Children|Fantasy|Musical
1959,2048,Great Mouse Detective; The (1986),Action|Animation|Children|Crime
1960,2049,Happiest Millionaire; The (1967),Comedy|Musical
1961,2050,Herbie Goes Bananas (1980),Adventure|Children|Comedy
1962,2051,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy
1963,2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror
1964,2053,Honey; I Blew Up the Kid (1992),Children|Comedy|Sci-Fi
1965,2054,Honey; I Shrunk the Kids (1989),Adventure|Children|Comedy|Fantasy|Sci-Fi
1966,2055,Hot Lead and Cold Feet (1978),Action|Comedy|Western
1967,2056,In Search of the Castaways (1962),Adventure|Children
1968,2057,Incredible Journey; The (1963),Adventure|Children
1969,2058,Negotiator; The (1998),Action|Crime|Drama|Mystery|Thriller
1970,2059,Parent Trap; The (1998),Children|Comedy|Romance
1971,2060,BASEketball (1998),Comedy
1972,2061,Full Tilt Boogie (1997),Documentary
1973,2062,Governess; The (1998),Drama|Romance
1974,2063,Seventh Heaven (Septième ciel; Le) (1997),Drama|Romance
1975,2064,Roger & Me (1989),Documentary
1976,2065,Purple Rose of Cairo; The (1985),Comedy|Drama|Fantasy|Romance
1977,2066,Out of the Past (1947),Film-Noir
1978,2067,Doctor Zhivago (1965),Drama|Romance|War
1979,2068,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery
1980,2069,Trip to Bountiful; The (1985),Drama
1981,2070,Tender Mercies (1983),Drama|Romance|Western
1982,2071,And the Band Played On (1993),Drama
1983,2072,'burbs; The (1989),Comedy
1984,2073,Fandango (1985),Comedy
1985,2074,Night Porter; The (Portiere di notte; Il) (1974),Crime|Drama|Romance
1986,2075,Mephisto (1981),Drama|War
1987,2076,Blue Velvet (1986),Drama|Mystery|Thriller
1988,2077,Journey of Natty Gann; The (1985),Adventure|Children
1989,2078,Jungle Book; The (1967),Animation|Children|Comedy|Musical
1990,2079,Kidnapped (1960),Adventure|Children|Drama
1991,2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance
1992,2081,Little Mermaid; The (1989),Animation|Children|Comedy|Musical|Romance
1993,2082,Mighty Ducks; The (1992),Children|Comedy
1994,2083,Muppet Christmas Carol; The (1992),Children|Comedy|Musical
1995,2084,Newsies (1992),Children|Musical
1996,2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children
1997,2086,One Magic Christmas (1985),Drama|Fantasy
1998,2087,Peter Pan (1953),Animation|Children|Fantasy|Musical
1999,2088,Popeye (1980),Adventure|Comedy|Musical
