,Unnamed: 0,adult,budget,id,imdb_id,original_language,popularity,poster_path,release_date,revenue,runtime,status,title,video,vote_average,vote_count
1474,1475,False,0,38523,117359,fr,0.409967,/32289bKHzGO4lyD8lUUIFYA5e5R.jpg,1996-09-10,0.0,97.0,Released,Ponette,False,7.5,11.0
1475,1476,False,0,16375,117561,en,2.438198,/156vzm8uQBYGZvzExyc4LK1mgyo.jpg,1996-09-13,0.0,96.0,Released,Schizopolis,False,6.4,22.0
1476,1477,False,0,33660,120118,en,2.89449,/jnhjXhqjH4MnGFGQOlYigZhVH6O.jpg,1996-11-30,0.0,93.0,Released,Shiloh,False,5.7,17.0
1477,1478,False,0,59232,118117,en,0.893464,/la11ac7YYCDBsizOkKxqwn71VKQ.jpg,1996-11-20,0.0,119.0,Rumored,The War at Home,False,6.9,7.0
1478,1479,False,0,45671,114303,en,0.476919,/wXoV64GylOK8xKNgwe3msc4ZeGi.jpg,1995-09-07,0.0,100.0,Released,Rough Magic,False,6.3,7.0
1479,1480,False,0,17770,120373,en,2.683782,/e9QDfK4ChiUa8gekyg54cMqA3Uo.jpg,1997-05-30,0.0,98.0,Released,Trial and Error,False,5.3,17.0
1480,1481,False,0,15170,118787,en,2.022706,/kbf9TnR3j81cRtafGDiGaMdTOz8.jpg,1997-06-06,0.0,84.0,Released,Buddy,False,3.9,13.0
1481,1482,False,75000000,1701,118880,en,11.545982,/yhaOQ7xXw0PLHLvg1w0M9zlPdg6.jpg,1997-06-01,224012234.0,115.0,Released,Con Air,False,6.5,1289.0
1482,1483,False,0,201445,116834,en,0.071497,/9MlfJwh6CNXJHsAsl6TeVeCMj1e.jpg,1996-01-01,0.0,107.0,Released,Late Bloomers,False,4.0,1.0
1483,1484,False,0,26422,114134,en,2.690319,/bB25vjlJFGRiGZMHqpnc2JvyeK1.jpg,1996-05-12,0.0,126.0,Released,The Pillow Book,False,6.9,41.0
1484,1485,False,0,124642,112951,en,0.014329,/cQEo7kaeIujIshixxS5o0dNUnTp.jpg,1995-12-27,0.0,89.0,Released,To Have (Or Not),False,0.0,0.0
1485,1486,False,160000000,1639,120179,en,11.268531,/iHktqeAGoJpENiiuXfsXaHmhr7D.jpg,1997-06-13,164508066.0,121.0,Released,Speed 2: Cruise Control,False,4.1,439.0
1486,1487,False,500000,49235,117724,en,0.321515,/iifSS4xn1rnkYhICYXUwbF3BF5h.jpg,1997-06-06,10300.0,95.0,Released,Squeeze,False,6.0,1.0
1487,1488,False,0,106129,117775,en,0.344303,/vTKCVjpqZmZtCGsO0LJKZd7V1gy.jpg,1996-10-11,0.0,80.0,Released,Sudden Manhattan,False,6.0,1.0
1488,1489,False,0,291634,113968,en,0.001247,,1997-06-13,0.0,0.0,Released,The Next Step,False,0.0,0.0
1489,1490,False,0,107743,118127,en,0.886134,/mev1KMlyNFpNYDbNhZ75P8J2lPI.jpg,1996-10-18,44000.0,102.0,Released,Wedding Bell Blues,False,5.5,2.0
1490,1491,False,125000000,415,118688,en,17.038824,/79AYCcxw3kSKbhGpx1LiqaCAbwo.jpg,1997-06-20,238207122.0,125.0,Released,Batman & Robin,False,4.2,1447.0
1491,1492,False,0,47686,119019,en,0.684192,/tlUqk3T9KOSinF4SL0LqXtOyFm4.jpg,1997-01-01,0.0,97.0,Released,Dream with the Fishes,False,7.7,10.0
1492,1493,False,0,65889,120034,en,1.081043,/qaimjcQYua8UjnEJAx6UPjRRc3a.jpg,1997-03-06,0.0,98.0,Released,Roseanna's Grave,False,6.3,4.0
1493,1494,False,0,11103,116502,en,2.357791,/974wqQhLjWUNlaHKRXLXyKonMGV.jpg,1996-11-07,0.0,92.0,Released,Head Above Water,False,5.8,39.0
1494,1495,False,85000000,11970,119282,en,14.048694,/yds93kIrmH1aNN0YKAcHLyOkNEV.jpg,1997-06-26,252712101.0,93.0,Released,Hercules,False,7.3,1741.0
1495,1496,False,0,34941,119502,en,1.380375,/kz5PWqGTVg5TmsfOxeFYc6ChFb2.jpg,1997-06-20,0.0,92.0,Released,The Last Time I Committed Suicide,False,6.7,7.0
1496,1497,False,0,407992,116949,en,0.076975,/ykF2qLHsp29nxjPWCxfXSPoRuS9.jpg,1996-09-10,0.0,113.0,Released,MURDER and murder,False,8.0,2.0
1497,1498,False,38000000,8874,119738,en,4.678572,/2eBKtBVObRfd85nUbS0nLhhpayR.jpg,1997-06-19,299288605.0,105.0,Released,My Best Friend's Wedding,False,6.4,606.0
1498,1499,False,0,17991,105569,ja,2.018292,/xZh9BOhps8LFVe2cigj9D1NNZDF.jpg,1992-01-01,0.0,83.0,Released,Tetsuo II: Body Hammer,False,5.6,24.0
1499,1500,False,0,11956,115856,fr,0.834917,/qr4oDABJRkbEXIfriuvGATR6lmy.jpg,1996-04-03,0.0,91.0,Released,When the Cat's Away,False,6.1,16.0
1500,1501,False,900000,266,57345,fr,7.543337,/e8AFmkWiY6MS7Em4GmLuqjEDc1v.jpg,1963-10-21,528428.0,103.0,Released,Contempt,False,7.5,138.0
1501,1502,False,80000000,754,119094,en,11.467391,/q1i8QHiHZ1cukG5iOxai8pydmoa.jpg,1997-06-27,245676146.0,138.0,Released,Face/Off,False,6.8,1612.0
1502,1503,False,0,37567,119098,en,1.555954,/22qX6CExu5BfIZCiXYM2DSbSHng.jpg,1997-06-20,0.0,93.0,Released,Fall,False,7.2,6.0
1503,1504,False,0,43771,116384,fa,1.052071,/ierN63KDyfhgflZBXXvSqEcX3Sv.jpg,1996-06-26,0.0,75.0,Released,Gabbeh,False,7.5,6.0
1504,1505,False,0,124834,117076,fr,0.311968,/nE9jJau9e5LdU5whwcBIvXM031m.jpg,1995-06-01,0.0,80.0,Released,Mondo,False,7.0,3.0
1505,1506,False,0,249358,113425,fr,1.221766,/kmdu3X5XPdKWpNz7ETUmhEnRSm.jpg,1996-01-25,0.0,110.0,Released,The Innocent Sleep,False,0.0,0.0
1506,1507,False,0,111367,116334,en,0.413422,/xTBRaU0tL33TYxfK0cKrzSoMzc6.jpg,1996-11-27,0.0,84.0,Released,For Ever Mozart,False,8.0,3.0
1507,1508,False,90000000,607,119654,en,15.781024,/f24UVKq3UiQWLqGWdqjwkzgB8j8.jpg,1997-07-02,589390539.0,98.0,Released,Men in Black,False,6.9,4521.0
1508,1509,False,0,18080,119848,en,3.722389,/A9mdtkLl9yM2jWgti5hJ83UZf84.jpg,1997-07-02,0.0,106.0,Released,Out to Sea,False,5.8,20.0
1509,1510,False,0,38225,120512,en,7.477411,/fUjf9kC0ji7hQDb0rwLjhDezaLK.jpg,1997-07-02,0.0,106.0,Released,Wild America,False,5.8,28.0
1510,1511,False,28000000,17834,120133,en,3.354869,/yWTGcDyEDIMJNV3mAQy5Su4M4F6.jpg,1997-07-11,8345056.0,86.0,Released,A Simple Wish,False,5.5,46.0
1511,1512,False,90000000,686,118884,en,14.374866,/yRF1qpaQPZJjiORDsR7eUHzSHbf.jpg,1997-07-11,171120329.0,150.0,Released,Contact,False,7.2,1338.0
1512,1513,False,0,65046,116930,en,0.881482,/2WYt7hZ0q4xt9MJmBxBC3fjlhLl.jpg,1996-10-10,0.0,101.0,Rumored,Love Serenade,False,6.0,4.0
1513,1514,False,50000000,4421,119173,en,9.37934,/yf4zJg6ACAhH4fkHSdEDrBUuEyg.jpg,1997-08-22,48169156.0,125.0,Released,G.I. Jane,False,6.0,404.0
1514,1515,False,20000000,9387,82198,en,10.52008,/9siMCK6u0TtgDVtCJQGKRQAnAqA.jpg,1982-04-02,79114085.0,129.0,Released,Conan the Barbarian,False,6.6,663.0
1515,1516,False,55000000,10603,119190,en,9.559685,/wTvuMi6YlO6bVe2Ax5mEL1dbVYv.jpg,1997-07-15,0.0,92.0,Released,George of the Jungle,False,5.4,508.0
1516,1517,False,15000000,2142,118887,en,9.15931,/th2UDVewgUAfIXFUaWGWWBxCM91.jpg,1997-08-15,44862187.0,104.0,Released,Cop Land,False,6.6,384.0
1517,1518,False,60000000,8413,119081,en,11.335072,/vo02iJLsem3VCJ2TNvSzRiJMpAE.jpg,1997-08-15,26673242.0,96.0,Released,Event Horizon,False,6.4,752.0
1518,1519,False,40000000,10336,120177,en,11.366417,/jMKsirHIMY5QYiwb04PGTrwTABA.jpg,1997-07-31,87840042.0,96.0,Released,Spawn,False,5.0,344.0
1519,1520,False,3000000,20737,118570,en,9.407128,/ny0lBB66RdnhIkfzsqpLl2suQaY.jpg,1997-08-01,23144499.0,98.0,Released,Air Bud,False,5.3,108.0
1520,1521,False,19000000,9413,119896,en,4.347079,/xYnvr4o7GEaA2uyt4Q1ASUI5Obv.jpg,1997-08-01,44332015.0,105.0,Released,Picture Perfect,False,5.1,114.0
1521,1522,False,0,14585,119361,en,3.323672,/jdg8w5BVEJbakwO1GW7jFQ9EGwC.jpg,1997-01-19,0.0,97.0,Released,In the Company of Men,False,6.8,45.0
1522,1523,False,0,18519,119152,en,6.107833,/x7XV6aRUle4sBGMxZixqnfBtbGG.jpg,1997-08-08,0.0,86.0,Released,Free Willy 3: The Rescue,False,5.6,76.0
1523,1524,False,0,49462,118818,en,3.459251,/o6TImIOfHdEuIUwjApllJiBGgul.jpg,1997-06-01,0.0,83.0,Released,Career Girls,False,7.4,15.0
1524,1525,False,75000000,8834,118883,en,14.261798,/bwmJ5yBCNGVdEe7OAcLHDNmaANU.jpg,1997-08-07,136982834.0,135.0,Released,Conspiracy Theory,False,6.5,440.0
1525,1526,False,50000000,9458,118966,en,3.713996,/5K5fgNC2XeF6ZwB6lgTQNKn7ezH.jpg,1998-01-30,0.0,100.0,Released,Desperate Measures,False,5.9,60.0
1526,1527,False,16000000,8854,120207,en,2.890462,/hbH8oXJZPwcYxaa1JrUMq4ogg7G.jpg,1997-08-15,1686429.0,97.0,Released,Steel,False,4.2,49.0
1527,1528,False,18000000,38295,120112,en,2.314911,/gDOgvYTg1CU6NIKQEFvznwHrxRq.jpg,1997-08-29,0.0,100.0,Released,She's So Lovely,False,5.3,26.0
1528,1529,False,30000000,22073,119311,en,2.384882,/pl4S4tU4qcXp9wBHnJCso2xcq8P.jpg,1997-08-27,0.0,130.0,Released,Hoodlum,False,6.5,33.0
1529,1530,False,0,37244,119509,en,1.635911,/5kIB8EOMVZ8R5buObgD6p7hkwCx.jpg,1997-08-22,0.0,84.0,Released,Leave it to Beaver,False,5.2,20.0
1530,1531,False,30000000,4961,119675,en,9.128905,/tkmSgkekKleTx46a1ERny967Ws5.jpg,1997-08-22,25480490.0,105.0,Released,Mimic,False,5.7,255.0
1531,1532,False,0,9416,119695,en,13.855037,/bN57Rl003E9pYred5kw9Rp8h9Np.jpg,1997-08-22,0.0,97.0,Released,Money Talks,False,6.0,90.0
1532,1533,False,0,26180,119086,en,3.714997,/AwARTIpAYJSwt7LSM4JR13Im9A8.jpg,1997-08-29,0.0,101.0,Released,Excess Baggage,False,5.6,56.0
1533,1534,False,0,17832,119484,en,3.324195,/j8BmhqcdacN6LgIdnf97URB8qpY.jpg,1997-08-29,0.0,95.0,Released,Kull the Conqueror,False,5.2,39.0
1534,1535,False,85000000,9772,118571,en,12.173291,/zgg8psC8jvNEx5RC4NJ4c9J0KtE.jpg,1997-07-25,315156409.0,124.0,Released,Air Force One,False,6.2,859.0
1535,1536,False,20000000,6072,118531,en,6.476493,/2PnCFUn9SwGxWpnrZnw33lDVAKS.jpg,1997-07-29,5716080.0,119.0,Released,One Eight Seven,False,6.5,141.0
1536,1537,False,30000000,1669,99810,en,15.91126,/bqvlKYlWq2uibsuVzKTWseeccd2.jpg,1990-03-02,199200000.0,134.0,Released,The Hunt for Red October,False,7.2,971.0
1537,1538,False,2500000,468,102494,en,7.289727,/2AzIv2b6mI2Ye4uJUTdi4wjIvLb.jpg,1991-10-17,0.0,104.0,Released,My Own Private Idaho,False,7.1,218.0
1538,1539,False,0,32519,119465,en,0.910655,/esqwwwjYwMcz7HqfLCWo0H0mdx1.jpg,1997-07-18,0.0,86.0,Released,Kiss Me: Guido,False,4.4,10.0
1539,1540,False,0,108401,120197,en,0.725694,/oX3LxA4bg6U9HuGEcHL5wCiiLAC.jpg,1997-07-23,0.0,86.0,Released,Star Maps,False,5.3,3.0
1540,1541,False,35000000,10806,119360,en,9.949805,/8c3JSfYkEAvwMam8GKfdAtjMeA1.jpg,1997-09-10,0.0,90.0,Released,In & Out,False,6.3,181.0
1541,1542,False,0,9433,119051,en,15.174973,/fvokkKZuhMosdpABHduMdOdIDkp.jpg,1997-09-06,43312294.0,117.0,Released,The Edge,False,6.8,359.0
1542,1543,False,50000000,6623,119874,en,8.868114,/1yemGzqs99QAWuwm6lR5wMH0Xn0.jpg,1997-09-26,0.0,124.0,Released,The Peacemaker,False,5.8,263.0
1543,1544,False,35000000,2118,119488,en,10.989442,/rIXzJCAvyd3Ci8ipylDQ5wUKqwh.jpg,1997-09-19,126216940.0,138.0,Released,L.A. Confidential,False,7.7,1340.0
1544,1545,False,70000000,978,120102,en,11.483493,/cflSeFUVDCf73Tzh5sB204JbQ6j.jpg,1997-09-12,131457682.0,136.0,Released,Seven Years in Tibet,False,7.0,644.0
1545,1546,False,27000000,9437,119468,en,12.235391,/m9CyzlwbXhfUPooRIAcBoE63Frg.jpg,1997-10-03,60527873.0,115.0,Released,Kiss the Girls,False,6.2,353.0
1546,1547,False,0,29461,120169,en,2.647781,/2BiUNHq9QkgCUVGKwGIAyknFYdq.jpg,1997-09-26,0.0,114.0,Released,Soul Food,False,6.6,19.0
1547,1548,False,0,56651,119457,en,0.07992,/jJVtdeWddiarPpWgSnEBXEJAsz4.jpg,1997-09-26,0.0,87.0,Released,Kicked in the Head,False,5.0,1.0
1548,1549,False,5000000,10351,120524,en,5.215107,/t7rep7SCqiy4COUsq2cOcdQwzU0.jpg,1997-09-19,15719109.0,90.0,Released,Wishmaster,False,5.6,114.0
1549,1550,False,0,66588,120323,en,0.82942,/w0c8NzFewEi8WzJ1wlT7rSXU7Ku.jpg,1997-09-17,0.0,105.0,Released,A Thousand Acres,False,5.7,11.0
1550,1551,False,50000000,2649,119174,en,14.825587,/4b7QXyDJsDFXrwVHUNlrmezCZJC.jpg,1997-09-12,109423648.0,129.0,Released,The Game,False,7.5,1556.0
1551,1552,False,60000000,14289,119123,en,7.83099,/nflONy2WMEui7uCGCAtkD1r9vnl.jpg,1997-09-05,16000000.0,105.0,Released,Fire Down Below,False,5.0,91.0
1552,1553,False,19000000,10155,120399,en,7.923639,/mG4GerNC6ZVnsFTXcsTeKuj8OG.jpg,1997-10-03,6682098.0,125.0,Released,U Turn,False,6.5,185.0
1553,1554,False,0,75250,119557,en,0.53204,/etm7ayq4g93kFOhoaVIRTlr0jTA.jpg,1997-10-03,10082.0,124.0,Released,The Locusts,False,3.8,3.0
1554,1555,False,0,20457,119632,en,3.742915,/d4T1angi2Wc03txOZSRgc1Jm1PF.jpg,1997-10-03,0.0,97.0,Released,The Matchmaker,False,6.1,18.0
1555,1556,False,0,18355,118647,en,4.233187,/suCKdjHJMKjwnrZdrIdRi2gEU6x.jpg,1997-09-28,0.0,119.0,Released,The Assignment,False,6.6,41.0
1556,1557,False,0,33657,120151,en,2.507368,/cqFWldhDbHZDTUpsSirrH8xcuTp.jpg,1997-08-27,0.0,98.0,Released,A Smile Like Yours,False,3.2,6.0
1557,1558,False,0,55306,120402,en,1.138972,/xg0nvJALCLchiULDoJ5dEcXC6mi.jpg,1997-06-13,0.0,112.0,Released,Ulee's Gold,False,6.5,19.0
1558,1559,False,18000000,68924,119349,en,7.146352,/e3j1Pn67bWos1pnBDE9GJNeAtcT.jpg,1997-09-27,8038061.0,112.0,Released,The Ice Storm,False,6.9,181.0
1559,1560,False,0,36434,120192,en,0.854723,/pDExeTUG97hg55paEtjk3Mpckh1.jpg,1997-04-01,0.0,91.0,Released,Stag,False,5.8,6.0
1560,1561,False,250000,2255,118842,en,12.311564,/4vFJileWrCGaBeobCmF0tXpQCUb.jpg,1997-04-04,12021272.0,113.0,Released,Chasing Amy,False,6.7,441.0
1561,1562,False,0,28353,119326,en,0.883889,/dkASDMHYtMrzggoEKps9GQQ0v0N.jpg,1997-08-06,13960203.0,93.0,Released,Def Jam's How to Be a Player,False,5.4,9.0
1562,1563,False,3500000,9427,119164,en,8.333322,/9InDDhNGnwZGOQHrX2AhEo0ZmcL.jpg,1997-08-13,257850122.0,91.0,Released,The Full Monty,False,6.9,372.0
1563,1564,False,0,172545,116631,en,0.873828,/wCj0u9vqUeE1REitvVdKS9Hs9Sx.jpg,1996-11-08,0.0,98.0,Released,Alive and Kicking,False,0.0,1.0
1564,1565,False,0,17589,119280,en,3.883913,/3XeSsWhorN1KncOKnWThGx4nyV3.jpg,1997-07-18,0.0,105.0,Released,Mrs Brown,False,6.6,45.0
1565,1566,False,17000000,3597,119345,en,7.417157,/cruOfvjIqMTbOQxld8SpM8OzVnf.jpg,1997-10-17,125586134.0,100.0,Released,I Know What You Did Last Summer,False,5.6,698.0
1566,1567,False,57000000,1813,118971,en,10.920124,/eSivb4EyOAyEum70mOSHtAWiUe3.jpg,1997-10-17,152944660.0,144.0,Released,The Devil's Advocate,False,7.2,1414.0
1567,1568,False,16000000,36797,120029,en,5.345663,/vDyCsKerUVU2tKV9K7zyOOcdvLj.jpg,1997-10-10,0.0,95.0,Released,RocketMan,False,5.4,36.0
1568,1569,False,12000000,12628,119906,en,9.657642,/mZLG1QdusU9IdtQTmLkdr5t3ilv.jpg,1997-10-17,4000000.0,94.0,Released,Playing God,False,5.6,26.0
1569,1570,False,1500000,33344,119324,en,3.974374,/uBu2KizwNg1NAduWOILTDL3UqoY.jpg,1997-10-10,626057.0,85.0,Released,The House of Yes,False,6.3,30.0
1570,1571,False,0,25099,119107,en,2.117703,/ieNPqF60S39Hji89t9VvwpNPC9c.jpg,1997-10-03,832735.0,83.0,Released,Fast: Cheap & Out of Control,False,8.3,8.0
1571,1572,False,0,45019,120481,en,1.301573,/hWX9fOc7BpIYETpZL9hkzQqEIwY.jpg,1997-10-10,1.0,115.0,Released,Washington Square,False,7.4,5.0
1572,1573,False,0,63437,120303,de,1.886677,/e5NBW6ztg1ZHqW8PZHfe2JTxMBS.jpg,1997-08-02,0.0,101.0,Released,Telling Lies In America,False,6.3,6.0
1573,1574,False,0,62422,120539,en,0.405805,/np95YMmxTJRBcaAXa4TYzcwwNw5.jpg,1997-10-08,0.0,106.0,Released,Year of the Horse,False,3.8,3.0
1574,1575,False,36000000,782,119177,en,12.89312,/gPYtuvhQvP7v5F1Tqt2iQWR3Y7i.jpg,1997-09-07,12532777.0,106.0,Released,Gattaca,False,7.5,1846.0
1575,1576,False,0,29911,119095,en,3.553746,/mB0KF5T2s6raTjiV676Umd8ciE0.jpg,1997-01-01,14000000.0,99.0,Released,FairyTale: A True Story,False,6.2,25.0
1576,1577,False,0,9827,119891,en,10.754614,/1V9Yw4hz0PHyY1T4ry8ARuivYxw.jpg,1998-01-23,5624282.0,91.0,Released,Phantoms,False,5.2,110.0
1577,1578,False,0,1959,120257,en,9.688237,/24CGT6BDh5TjaoxfUdeAg36NhBA.jpg,1998-01-23,0.0,113.0,Released,Swept from the Sea,False,6.5,12.0
1578,1579,False,0,251481,120529,en,0.002635,/sGHc7UZSrWyMMRHfZfEwT5eJw5T.jpg,1997-10-17,0.0,0.0,Released,Wonderland,False,0.0,0.0
1579,1580,False,12000000,8067,119535,en,15.996171,/izFQKGqlWnuB4cRvr5QMYTwQinR.jpg,1997-10-24,0.0,103.0,Released,A Life Less Ordinary,False,6.2,130.0
1580,1581,False,0,125052,119338,en,0.629699,/g9ZKqxrCh6kQBwYKNrvvifIkTGW.jpg,1997-01-21,0.0,86.0,Released,Hurricane Streets,False,4.8,4.0
1581,1582,False,0,45153,119080,en,1.461772,/bcPp0LFTQ9SNxDUvygEzmUpQ4f8.jpg,1997-09-07,0.0,109.0,Released,Eve's Bayou,False,6.3,29.0
1582,1583,False,37000000,10871,119210,en,3.742824,/cGUECqzHTEmzfMmvqDAG7wI6reQ.jpg,1997-10-31,6482195.0,118.0,Released,Switchback,False,5.8,52.0
1583,1584,False,0,14398,118900,en,2.592927,/fxlSIqCkZSttymnSvL6RHHmr0Fh.jpg,1997-10-08,5790448.0,102.0,Released,Gang Related,False,6.5,32.0
1584,1585,False,10000000,10890,83131,en,11.341505,/nqfLX1bJLUlZnfflqpUIWrGQwSv.jpg,1981-06-25,85300000.0,106.0,Released,Stripes,False,6.5,253.0
1585,1586,False,0,99002,117221,fr,0.551124,/bTGh7f0qY7JIw68FuMU32QMCtx8.jpg,1997-01-29,0.0,103.0,Released,Nenette and Boni,False,8.0,7.0
1586,1587,False,18000000,1281,118689,en,12.799853,/pKGGzotqkNDEL2ix4VU1bWmteK5.jpg,1997-07-03,251212670.0,85.0,Released,Bean,False,6.3,602.0
1587,1588,False,0,32332,119327,en,2.44908,/jJyR2glvvgUZ3qjFVYBUzsKgXmZ.jpg,1997-01-01,0.0,92.0,Released,Hugo Pool,False,5.2,16.0
1588,1589,False,50000000,9770,119592,en,4.909738,/3aBKgBnqzg3ZUpGCHXzlVs2xINU.jpg,1997-11-07,10541523.0,114.0,Released,Mad City,False,5.9,81.0
1589,1590,False,24000000,12616,119832,en,2.818802,/epUHTBMaDHrNolRqUbf3JqAVesM.jpg,1997-11-14,2642983.0,102.0,Released,One Night Stand,False,5.7,24.0
1590,1591,False,0,34838,120275,en,0.192391,/73YrM0W2vfkGjsJwTvxq3JX8hZH.jpg,1997-11-28,0.0,100.0,Released,The Tango Lesson,False,6.4,5.0
1591,1592,False,0,14905,120490,en,7.999793,/9kJOjSLekn2B4hwHiGMOPEhxyrU.jpg,1997-05-09,0.0,103.0,Released,Welcome to Sarajevo,False,6.5,22.0
1592,1593,False,0,14583,119527,en,2.833853,/8EKV1fAfLMUfTBCKYLEScljubVr.jpg,1997-08-31,0.0,106.0,Released,Deceiver,False,6.6,16.0
1593,1594,False,40000000,11975,119978,en,6.683398,/ljHBYpeNAUAc8AaxfDArpB2A4yg.jpg,1997-11-18,45916769.0,135.0,Released,The Rainmaker,False,6.7,239.0
1594,1595,False,15000000,4995,118749,en,7.595679,/gTq6MPt7SeMiJ2miHeMoNEZTz4p.jpg,1997-09-11,43101594.0,155.0,Released,Boogie Nights,False,7.5,812.0
1595,1596,False,12000000,9281,90329,en,10.312017,/pQZa314NJP3ieMAj6CgPI1v7nUY.jpg,1985-02-08,68706993.0,113.0,Released,Witness,False,7.0,390.0
1596,1597,False,0,45928,119365,en,0.961088,/1oqfg2IBGNFAFylDK56NXo558y2.jpg,1997-11-14,0.0,108.0,Released,Incognito,False,6.3,7.0
1597,1598,False,105000000,563,120201,en,14.412644,/zeCD9WkhABFJmPq3SlTozXJGEtr.jpg,1997-11-06,121214377.0,129.0,Released,Starship Troopers,False,6.7,1584.0
1598,1599,False,0,61337,118901,en,2.287762,/nqDcgfwBPAOW5kZzAdfXXcu3FqT.jpg,1997-10-31,0.0,107.0,Released,Critical Care,False,6.1,9.0
1599,1600,False,11000000,19931,107282,en,3.01386,/k2PXjfyGSQ7nMLoofsFv75XQkX7.jpg,1993-09-08,32861136.0,139.0,Released,The Joy Luck Club,False,7.1,34.0
1600,1601,False,0,31535,118836,en,1.422904,/p4ZkJG5iTrZYKNQKEM1PQYYsYTl.jpg,1998-03-13,0.0,95.0,Released,Chairman of the Board,False,2.7,13.0
1601,1602,False,6000000,10215,120148,en,9.7866,/v4fYFjEtDk3uCbDl5K6cgBCx1kZ.jpg,1998-04-23,58000000.0,99.0,Released,Sliding Doors,False,6.6,363.0
1602,1603,False,30000000,9823,119707,en,6.532498,/rV6gISHgfmppOJ41UNFlAvNg9ZI.jpg,1997-11-21,51376861.0,95.0,Released,Mortal Kombat: Annihilation,False,3.8,225.0
1603,1604,False,60000000,37165,120382,en,13.155901,/EelZzudHRvJmjWccWscN1S5vmI.jpg,1998-06-04,264118201.0,103.0,Released,The Truman Show,False,7.8,4702.0
1604,1605,False,0,45609,120520,en,3.377578,/wEqXtfzZfjYbCSztc4YYEc4AJJ6.jpg,1997-11-07,0.0,102.0,Released,The Wings of the Dove,False,6.9,34.0
1605,1606,False,0,38904,119723,en,1.335544,/j1GEqK1jTiS2aIozBWnY2RDSXZm.jpg,1997-09-01,3309421.0,97.0,Released,Mrs. Dalloway,False,5.4,7.0
1606,1607,False,0,45565,116592,en,0.380405,/A5GdAeUX727UrGKBngMWFS6dlmM.jpg,1996-08-28,0.0,88.0,Rumored,I Love You: I Love You Not,False,5.0,10.0
1607,1608,False,48000000,9407,119994,en,3.288944,/1wkpgNaFbXqymNTuIT8mHHYurNe.jpg,1997-10-30,0.0,122.0,Released,Red Corner,False,5.9,79.0
1608,1609,False,60000000,4824,119395,en,11.131917,/6Hh2ROGTRKdbUfEXVVv5fNhmXK3.jpg,1997-11-14,159330280.0,124.0,Released,The Jackal,False,6.1,536.0
1609,1610,False,53000000,9444,118617,en,11.911173,/dKJ6OOYlHGPARKidvP1kYJjXW29.jpg,1997-11-20,139804348.0,94.0,Released,Anastasia,False,7.4,1481.0
1610,1611,False,20000000,9414,120483,en,4.827771,/32UQkAUWy9NpuvJfF82xrMr2A0G.jpg,1997-11-14,13801755.0,97.0,Released,The Man Who Knew Too Little,False,6.5,126.0
1611,1612,False,70000000,8078,118583,en,15.57784,/ve2P64a9kzd7M78kfeaEzBEIEOR.jpg,1997-11-12,162000000.0,109.0,Released,Alien: Resurrection,False,5.9,1388.0
1612,1613,False,1000000,29938,112318,en,0.106499,/4Abbxth4pOwiM2DEICT3lJsoC1X.jpg,1996-01-01,0.0,85.0,Released,Alien Escape,False,4.5,2.0
1613,1614,False,36000000,11831,118607,en,2.263584,/lgoCht4up4SBgK9Clz7GDBBYDx2.jpg,1997-12-03,74000000.0,155.0,Released,Amistad,False,6.8,324.0
1614,1615,False,5000000,2895,118632,en,9.21174,/9TENkQeln0bdLnlO1VdoCd5HCSi.jpg,1997-10-09,0.0,134.0,Released,The Apostle,False,6.1,39.0
1615,1616,False,0,39177,123385,fr,0.989115,/7CKPrOnQh7lnRX5oi7WOdYpbUEF.jpg,1997-09-10,0.0,98.0,Released,Artemisia,False,6.2,10.0
1616,1617,False,0,19601,118698,en,3.546605,/a0LP0FS9qDW3RJN8GwYA2G8rBGx.jpg,1997-11-26,0.0,105.0,Released,Bent,False,6.3,34.0
1617,1618,False,0,124606,109266,en,0.679528,/vjhY37XLUKdPKhBnJzzmbZhxlMV.jpg,1995-09-09,0.0,98.0,Released,Bang,False,6.0,1.0
1618,1619,False,0,42832,118764,fr,0.530702,/3c1NcsbMijuoAMYR2FTkmSHmOZF.jpg,1997-12-12,0.0,107.0,Released,The Boys,False,5.4,7.0
1619,1620,False,0,22797,118804,en,7.801199,/5Ch9jHcwxL9VKC1AuRxU54PcRtK.jpg,1997-07-13,0.0,110.0,Released,The Butcher Boy,False,6.7,36.0
1620,1621,False,20000000,2639,118954,en,6.280515,/krKRthefSZlUjnzDvN4isqty0R7.jpg,1997-08-26,10686841.0,96.0,Released,Deconstructing Harry,False,7.3,188.0
1621,1622,False,80000000,9574,119137,en,7.016942,/xrbkE6g2myJPLWxNy52yL2MJJHX.jpg,1997-11-26,177977226.0,93.0,Released,Flubber,False,5.3,707.0
1622,1623,False,35000000,10371,119142,en,8.412203,/gVjGXWTSYhc1MQUJxHxYQfaBzBi.jpg,1997-12-11,31611225.0,115.0,Released,For Richer or Poorer,False,5.6,43.0
1623,1624,False,10000000,489,119217,en,15.064833,/jq8LjngZ7XZEQge5JFTdOGMrHyZ.jpg,1997-12-05,225933435.0,126.0,Released,Good Will Hunting,False,7.9,2880.0
1624,1625,False,0,167738,116465,en,0.60839,/oRoFdCiztO09Af9f9ouke8tUVTi.jpg,1997-12-17,0.0,91.0,Released,Guy,False,6.0,1.0
