,index,adult,budget,id,imdb_id,original_language,popularity,poster_path,release_date,revenue,runtime,status,title,video,vote_average,vote_count,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_tv_movie,genre_thriller,genre_war,genre_western
1482,5968,f,0,79257,84359,en,0.717144,/hsJcrEvHnhLzCC9vBRfa3X110dW.jpg,1982-09-23,0,101.0,Released,Mother Lode,f,6.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1483,5970,f,0,42131,84423,fr,1.171804,/zxY7Gl9GPfiyK0xd62lXv1wLy2r.jpg,1982-09-23,0,151.0,Released,The Night of Varennes,f,6.4,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,5980,f,0,127,84549,pl,3.208221,/vAhE65Ml03TS9GlXGWqd4jsdOIW.jpg,1987-01-10,0,123.0,Released,Blind Chance,f,7.7,29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,5984,f,0,21923,84597,en,1.475823,/psp2Z8o4OlKhu0JR8WDGrr0yqfB.jpg,1982-03-12,0,82.0,Released,Richard Pryor: Live on the Sunset Strip,f,7.7,22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,5985,f,0,1563,84628,fr,3.827583,/3L5sW2hGHQmNfVBdOsonSfGzSrN.jpg,1983-02-15,30878,100.0,Released,Sunless,f,7.7,49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,5990,f,0,46925,84690,en,0.700777,/etxC3zXOFWPHBxDEhBMqiwMj4CM.jpg,1982-07-16,20225989,108.0,Released,Six Pack,f,5.8,8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,5993,f,0,37607,83107,en,0.979394,/8tQshz7WRy2Zm1QxYGQei28Eqyw.jpg,1982-04-02,0,97.0,Released,Some Kind of Hero,f,6.4,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,5995,f,0,30363,84725,de,1.372892,/4cxQ9c0mTRxK3l1epc8lXcTJ6hj.jpg,1982-03-22,0,125.0,Released,The State of Things,f,6.2,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,5997,f,10000000,32048,84732,en,3.764354,/qDbq1iuJ5SM3vmrqEh48UtiXja8.jpg,1982-11-19,0,91.0,Released,Still of the Night,f,6.1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1491,6000,f,0,48313,84756,en,0.740913,/iO835SEunKhxwtIHQYAkKXOuvQb.jpg,1982-04-20,0,90.0,Released,Tag: The Assassination Game,f,5.8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1492,6002,f,0,29702,84777,en,13.925958,/iTbzEO7OF2FyqA1HjwmDf6Du7vk.jpg,1982-10-28,0,110.0,Released,Tenebre,f,6.6,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1493,6003,f,0,24830,84786,en,1.223424,/sLHPtrKbdriGQx4LnKYFcjpQK7O.jpg,1982-11-10,16894678,85.0,Released,They Call Me Bruce?,f,5.2,11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1494,6004,f,750000,30049,84796,en,2.936402,/6RkCAh48RAEghxO2iCFTx5z4Pnc.jpg,1982-11-01,0,83.0,Released,Time Walker,f,5.7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1495,6006,f,0,48561,84821,it,0.329373,/lYWKpgfzwfB8I3lNHVW6icIxcOV.jpg,1982-10-07,0,109.0,Released,La traviata,f,6.6,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,6007,f,0,30789,84854,en,3.049914,/dsniYFjhtrf9hYSIzrajaFfUT6V.jpg,1981-11-28,0,93.0,Released,Venom,f,7.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1497,6012,f,0,31661,84920,en,2.13645,/cCb70eTCRH5j74m8hkdwo856QgY.jpg,1982-04-16,0,117.0,Released,Wrong Is Right,f,6.0,10,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,6024,f,3500000,1956,302674,en,3.337747,/1lu054JL6OPG65N99MaYCdI6y8T.jpg,2002-01-12,0,103.0,Released,Gerry,f,6.1,69,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,6025,f,0,12112,291579,fr,4.421311,/2CApSHwXS8M6nNpgAslXo6zl7bc.jpg,2002-03-27,5126264,92.0,Released,He Loves Me... He Loves Me Not,f,6.9,79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1500,6026,f,0,50380,196708,en,0.359979,/5i2aVGMXrIAX5iq5WmohmPFIfpL.jpg,2000-09-15,0,105.0,Released,Lockdown,f,5.6,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1501,6040,f,800000,33364,59573,en,2.46167,/srKe3Xid8dc2np8KumAFhFeiDEs.jpg,1965-12-10,6792000,105.0,Released,A Patch of Blue,f,7.6,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1502,6044,f,0,22233,57581,en,4.207464,/jnCEuI8LqQqvkvslqtp6ZyS4QQN.jpg,1963-07-17,0,108.0,Released,The Thrill of It All,f,7.0,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1503,6049,f,50000000,11615,289992,en,9.930326,/pwwDzbmTErcUFUPCV2fGSlHm4WP.jpg,2003-02-21,38955598,130.0,Released,The Life of David Gale,f,7.3,497,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1504,6053,f,0,35824,279977,en,3.514414,/6Gpeq9rE0rnU64pkH4qtdKZc4jW.jpg,2001-11-16,0,96.0,Released,The Navigators,f,6.7,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,6057,f,0,105024,324080,en,0.41558,/fDKt9Wls42MCa7uYLXSdrdiB0bF.jpg,2002-01-01,0,127.0,Released,Stone Reader,f,7.3,3,,,,,,,,,,,,,,,,,,,,
1506,6058,f,25000000,10623,306685,en,8.364587,/v8iPcn54TNsSPabD9ZYQVQUWbXk.jpg,2003-02-28,56489558,101.0,Released,Cradle 2 the Grave,f,5.8,242,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,6069,f,0,21801,266971,en,3.406102,/l39vqAh57UjA0c5vBJUUPyuqz32.jpg,2002-01-01,0,112.0,Released,The Slaughter Rule,f,6.2,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,6071,f,0,54845,105645,en,0.366457,/i8krPKxSpKGO5G7XFHEe3gcRqt.jpg,1993-01-09,0,90.0,Released,Trouble Bound,f,3.7,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1509,6074,f,20000000,10678,305669,en,5.762343,/n16dOh3WgQCPXNbfJ9dCky2z5vz.jpg,2003-03-07,132675402,105.0,Released,Bringing Down the House,f,5.4,191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,6081,f,55000000,10632,269347,en,7.481524,/k8fV0lYH9DqGtB7M681DTa8hRuN.jpg,2003-03-11,34234008,94.0,Released,The Hunted,f,6.0,194,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1511,6083,f,0,170400,235412,en,0.845166,/nuXe3qalD6ce5g0QdrY59yolE7x.jpg,2001-05-01,0,97.0,Released,Gaudi Afternoon,f,5.7,6,,,,,,,,,,,,,,,,,,,,
1512,6084,f,0,16229,236640,en,4.865523,/dQ27zo9fbbqPZ4AfSvOL7AEl75G.jpg,2001-09-08,0,95.0,Released,Prozac Nation,f,5.7,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,6086,f,0,44081,250125,fa,0.072402,/5vyDTfpiNHnYm8QJIxIGax50VY0.jpg,2001-02-04,0,92.0,Released,Under the Skin of the City,f,6.5,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,6087,f,5037000,36362,55047,en,3.657476,/jeEVm95LF5YdPGm6IXHe4Z1VKNW.jpg,1961-10-11,14483352,168.0,Released,King of Kings,f,7.2,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,6091,f,850000,27236,67893,en,4.550433,/4jU7ywr0YS1jX5o6CDo8DTZHdgr.jpg,1971-07-07,0,102.0,Released,Two-Lane Blacktop,f,6.7,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,6092,f,0,42459,69765,en,0.834564,/8eI9sJzzv7he77YifyMJkvihwhT.jpg,1973-08-26,0,96.0,Released,Bang the Drum Slowly,f,6.3,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,6093,f,0,43261,47873,en,0.830073,/9iNxzo9CiI2GHaXNcmEbWDQzE4F.jpg,1956-01-01,0,102.0,Released,The Benny Goodman Story,f,5.9,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,6096,f,0,37258,75995,en,2.193595,/yaAbVP54dDnUp60NUaZy17nve8s.jpg,1977-10-16,0,137.0,Released,Equus,f,6.9,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,6099,f,0,17729,47030,en,5.401649,/5lGSfdv770m7tLf9FO6vLF28HE6.jpg,1954-01-08,0,115.0,Released,The Glenn Miller Story,f,6.6,37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,6100,f,0,12157,99699,en,11.169488,/9UweLsv3pCORu25Uq72m2IBkKaK.jpg,1990-12-23,29888235,108.0,Released,Green Card,f,5.9,97,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1521,6103,f,0,10293,86087,fr,2.704568,/hcc2CyUWPha0EfTMEpcdXiVuurG.jpg,1983-02-23,0,94.0,Released,Pauline at the Beach,f,7.8,22,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1522,6109,f,1250000,66027,66579,en,2.345912,/rufgZb2mFrxY7940xWZIl7EOOc7.jpg,1969-09-01,0,131.0,Released,Women in Love,f,5.9,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1523,6113,f,0,13691,323642,en,8.516475,/gM4rWSXfPMeXorIKXNr5kuxLPkz.jpg,2003-03-16,0,75.0,Released,Piglet's Big Movie,f,6.1,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,6124,f,0,80243,318025,zh,0.737946,/x0TFLeQ8HClVgnB4Utb5nA5RlsL.jpg,2002-06-06,0,113.0,Released,Unknown Pleasures,f,6.8,11,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,6128,f,0,10735,286788,en,6.743151,/ctYovWPdo7AYgYsLRR8WsNsRa2T.jpg,2003-03-27,0,105.0,Released,What a Girl Wants,f,5.8,377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,6129,f,0,16425,283897,en,1.21683,/cnZCkILJJeoUDJ830TlOOr6IWg2.jpg,2002-09-11,0,114.0,Released,Assassination Tango,f,5.3,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1527,6132,f,0,12516,100998,ja,5.845197,/mzelmiYUKtSiyvzqTFYXRBA4w39.jpg,1990-05-11,0,119.0,Released,Dreams,f,7.5,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1528,6136,f,0,41938,98093,en,1.138586,/95JrCZlbXrfqRrbUVl6y5zmQNYp.jpg,1989-01-27,0,99.0,Released,Physical Evidence,f,4.8,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1529,6146,f,0,17995,337996,en,0.726802,/xTAEzey9jAnn1dsE2zrBvda1o4.jpg,2003-04-04,0,89.0,Released,DysFunktional Family,f,6.1,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,6153,f,0,12093,300140,sv,5.457863,/ttYz3qKDLqdDehnqXdzfn5lQeuO.jpg,2002-08-23,0,109.0,Released,Lilya 4-ever,f,7.7,141,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,6156,f,52000000,11817,245803,en,7.963481,/hzk3kf5h54cCP3MYDptEjmLKVLF.jpg,2003-03-28,0,104.0,Released,Bulletproof Monk,f,5.2,285,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,6158,f,6000000,13370,310281,en,4.672036,/xwD4EsPOGLuKP50Q1gwqAsyhAFB.jpg,2003-04-16,18750246,91.0,Released,A Mighty Wind,f,6.6,75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,6166,f,0,14237,109327,en,8.096719,/mNNJ3bFfthv651n3eOZlM68w1KO.jpg,1994-04-22,4352094,96.0,Released,Brainscan,f,6.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1534,6167,f,0,1714,60390,en,7.630417,/rcy2czarYgMZxyyXjvt9OWK0bd.jpg,1966-09-14,0,112.0,Released,Fahrenheit 451,f,7.0,198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1535,6173,f,7000000,16651,250371,en,1.782377,/9MfYiummofdtMTOgweXf9yyPl4L.jpg,2001-04-12,4720371,113.0,Released,The Other Side of Heaven,f,6.7,14,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,6174,f,0,57565,89838,en,0.734578,/c1bawnJlqQyO4srIPWKetRq3PC9.jpg,1984-11-09,0,94.0,Released,A Private Function,f,5.8,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,6181,f,0,20978,102465,en,2.498723,/w6WKKmH29v4OTSn8h31yGlD887.jpg,1991-10-23,0,105.0,Released,My Father the Hero,f,5.4,22,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,6189,f,0,38868,342275,en,0.381538,/mDtrUATIYpVHESea98K0uRa1puP.jpg,2003-04-25,0,152.0,Released,A Decade Under the Influence,f,8.0,9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1539,6193,f,0,16636,334405,en,2.445503,/97NRAk314jrcSuZOhnEmF90yD5X.jpg,2002-11-13,0,97.0,Released,Spellbound,f,7.2,43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,6195,f,110000000,36658,290334,en,0.913096,/8TAPuoephNAiRGgBobP4xQl0QGK.jpg,2003-04-24,407711549,133.0,Released,X2,f,6.8,3572,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1541,6197,f,0,20689,118926,en,1.303136,/s5K1fULf42LL9jWkTMSO5QQBP7q.jpg,2002-09-20,0,132.0,Released,The Dancer Upstairs,f,6.8,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1542,6201,f,0,22016,301414,fr,1.560336,/rW3Q9IbkPaY17Ye6gyrTaEyCmyn.jpg,2002-09-02,0,90.0,Released,Man on the Train,f,6.9,25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,6202,f,0,85472,308672,en,0.317166,/u0XJtjUbxv7nmkHewHktUH5ngaE.jpg,2002-01-14,0,95.0,Released,Only the Strong Survive,f,7.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,6203,f,0,22958,308878,en,2.897666,/9Fi7T0WLQThhIY4XZK0mt6YukzY.jpg,2003-01-01,0,96.0,Released,The Shape of Things,f,6.4,38,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1545,6209,f,0,17667,86946,en,2.248921,/g3z0GJhLjBwCkPXJ0XARcP6dEBq.jpg,1984-06-08,0,105.0,Released,Beat Street,f,6.9,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,6212,f,0,10515,92067,ja,11.061551,/yuZiIeqV5uvhyMRZdzZdPIUx1Fk.jpg,1986-08-02,0,124.0,Released,Castle in the Sky,f,7.8,877,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1547,6216,f,0,42792,57917,en,1.427019,/sJ4mTHlw5sZrRdOGVDE2JPLrc1Y.jpg,1964-04-08,0,150.0,Rumored,The Carpetbaggers,f,5.3,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,6218,f,0,22201,50468,en,10.460298,/oJEGtvIITaMjohLxW1uIjV9uVRx.jpg,1957-05-30,11750000,122.0,Released,Gunfight at the O.K. Corral,f,6.9,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1549,6225,f,0,23423,206762,en,0.592235,/eNXr5HIRrgM5lPd30wXndZdHq3m.jpg,2001-06-17,0,87.0,Released,Friends and Family,f,4.3,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,6227,f,0,33875,347791,cs,4.01309,/ga8kZrYA1VEg5sVRtrKLGSehJE.jpg,2002-07-13,20867919,71.0,Released,Pokémon Heroes: Latios and Latias,f,5.7,71,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,6233,f,60000000,9654,317740,en,13.995044,/jNRCNX1uDiUf6mteFxOBn30wL8Q.jpg,2003-05-30,176070171,110.0,Released,The Italian Job,f,6.6,1949,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,6238,f,76000000,584,322259,en,2.32462,/hZVcmztCVo510FhBXyLqStiTAce.jpg,2003-06-05,236350661,107.0,Released,2 Fast 2 Furious,f,6.2,2087,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1553,6239,f,0,39125,263671,en,1.955042,/vGQ9y9oh9eTpcgt2KrEBq4QChM0.jpg,2003-03-27,0,0.0,Released,Love the Hard Way,f,7.2,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1554,6241,f,0,5921,60748,en,6.974375,/8kwwtwbvhNQwdkZEa5nZofVy1eP.jpg,1966-06-10,0,128.0,Released,Nevada Smith,f,6.9,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1555,6249,f,275000,29425,69895,en,3.739226,/whkSx9FaQpphpt81hQA4rzOK5cy.jpg,1973-03-16,0,103.0,Released,The Crazies,f,6.0,67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1556,6254,f,0,26593,66301,en,4.501917,/4F2FWTGp0AHDJYiluXOeyzRGKFO.jpg,1970-12-18,0,114.0,Released,Rio Lobo,f,6.2,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1557,6262,f,0,38732,44413,en,2.062483,/A5HCdKxcBCpGNt2z7ixCSJECrQz.jpg,1952-02-13,0,91.0,Released,Bend of the River,f,6.8,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1558,6264,f,0,22386,54759,en,0.905633,/lfowfGKFlzKPjcxf7NwwqQ5cRmV.jpg,1961-01-01,0,112.0,Released,Come September,f,6.9,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1559,6271,f,0,111815,100200,en,1.035174,/4pQugqPpr63RWJi0IjiAOSVlTPc.jpg,1990-11-23,0,126.0,Released,Mr & Mrs Bridge,f,5.3,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,6282,f,0,34759,86643,en,1.167518,/1bVRQIEy5mCRztQlPs6a9yUdW67.jpg,1973-12-23,0,90.0,Released,Ziggy  Stardust and the Spiders from Mars,f,7.6,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,6286,f,0,43490,37954,en,3.274326,/bLTfQKbS0BESsj4qo3Uzlomhp6P.jpg,1945-02-17,0,142.0,Released,Objective: Burma!,f,6.3,16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1562,6288,f,0,8092,108330,en,9.665142,/xs8ebrGRGu6Y9ebu2dJFdm9yaZP.jpg,1993-04-09,4104962,115.0,Released,This Boy’s Life,f,7.0,192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,6289,f,0,18200,38279,en,1.81212,/q9Sr7stGlmuVCpeeVZSKUH9L3lt.jpg,1947-01-15,0,95.0,Released,13 Rue Madeleine,f,6.3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
