title,genre,rating,release_date,runtime,original_language
War and Peace,Drama History Romance War,7.5,1966,422.0,ru
Blind,Thriller,7.5,2011,111.0,ko
Punishment Room,Action Comedy Drama Family Thriller,7.5,1956,95.0,ja
Vaastupurush,Action Comedy Drama Family Thriller,7.5,,159.0,mr
Drei Stunden,Comedy Romance,7.5,2013,,de
Cherry Blossoms,Drama Romance,7.5,2008,127.0,de
A City of Sadness,Drama,7.5,1989,157.0,zh
You Don't Know Bo,Documentary,7.5,2012,77.0,en
Bolivia,Drama Foreign,7.5,2001,75.0,en
Farscape: The Peacekeeper Wars,Action Comedy Romance Science-Fiction Thriller,7.5,2004,182.0,en
Electric Boogaloo: The Wild: Untold Story of Cannon Films,Documentary,7.5,2014,107.0,en
Kicks,Adventure,7.5,2016,80.0,en
Operation: Rabbit,Animation,7.5,1952,7.0,en
Louis Theroux: Savile,Documentary,7.5,2016,75.0,en
Caliber 9,Action Crime,7.5,1972,100.0,it
One Million B.C.,Fantasy Horror,7.5,1940,80.0,en
Portraits Chinois,Comedy Drama,7.5,1996,111.0,fr
A Man for All Seasons,Drama History,7.5,1966,120.0,en
Underdog,Drama,7.5,2014,97.0,sv
Love & Basketball,Action Comedy Drama Romance,7.5,2000,124.0,en
Grand Illusion,Drama History War,7.5,1937,114.0,fr
The Untold Story of Emmett Louis Till,Documentary,7.5,2005,70.0,en
Nostalgia,Drama Romance,7.5,1983,120.0,ru
Xingu,Drama,7.5,2012,102.0,pt
The Seine Meets Paris,Documentary,7.5,1957,31.0,fr
Drishyam,Crime Drama Mystery Thriller,7.5,2015,163.0,hi
Cigarette Burns,Horror Thriller,7.5,2005,59.0,en
Ice Cold in Alex,Adventure Drama War,7.5,1958,124.0,en
Planet of the Apes,Action Adventure Drama Science-Fiction,7.5,1968,112.0,en
As One,Drama,7.5,2012,127.0,ko
Superstar: The Karen Carpenter Story,Drama Music,7.5,1988,43.0,en
Vali,Action Comedy Drama Family Thriller,7.5,2009,0.0,tr
Il Divo,Drama,7.5,2008,110.0,it
Eveready Harton in Buried Treasure,Animation,7.5,1929,7.0,en
Out Of The Clear Blue Sky,Documentary,7.5,2012,107.0,en
The Stationmaster Meets His Match,Comedy,7.5,1980,66.0,hu
Six Shooter,Comedy,7.5,2004,27.0,en
Lemmy,Documentary Music,7.5,2010,116.0,en
The Tribulations of Balthazar Kober,Drama,7.5,1988,115.0,pl
Can't You Hear the Wind Howl? The Life & Music of Robert Johnson,Music,7.5,1998,77.0,it
Why Change Your Wife?,Comedy Drama Romance,7.5,1920,90.0,en
I Am Belfast,Documentary,7.5,2016,84.0,en
Supersonic,Documentary Music,7.5,2016,117.0,en
Not One Less,Drama,7.5,1999,106.0,zh
Mamma Roma,Drama,7.5,1962,106.0,it
Aguirre: The Wrath of God,Adventure Drama History,7.5,1972,93.0,de
The Mars Generation,Documentary,7.5,2017,97.0,en
By the Law,Drama,7.5,1926,80.0,ru
WWE: The Rise & Fall of ECW,Documentary,7.5,2004,170.0,en
The Cruel Sea,Drama History War,7.5,1953,126.0,en
Zatôichi on the Road,Action Adventure Drama,7.5,1963,85.0,ja
No Exit,Action Comedy Drama Family Thriller,7.5,1954,95.0,fr
Regeneration,Crime Drama Romance,7.5,1915,72.0,en
The Life & Adventures of Santa Claus,Animation Family,7.5,2000,80.0,en
The Father,Drama,7.5,1996,96.0,fa
Hunger,Drama,7.5,1966,112.0,da
The Last Hunt,Western,7.5,1956,108.0,en
All Quiet on the Western Front,Drama War,7.5,1930,133.0,en
Au Revoir les Enfants,Drama War,7.5,1987,104.0,fr
The Personals,Comedy Drama Foreign Romance,7.5,1998,96.0,zh
The Mysterious Lady,Adventure Drama,7.5,1928,89.0,en
Land of Silence and Darkness,Documentary Foreign,7.5,1971,85.0,de
Crossfire Hurricane,Documentary Music,7.4,2012,111.0,en
Bill Cosby: Far From Finished,Comedy,7.4,2013,95.0,en
Age of Cannibals,Drama,7.4,2014,93.0,de
Boys' School,Adventure Drama Mystery,7.4,1938,98.0,fr
A Talking Picture,Comedy Drama History War,7.4,2003,96.0,pt
Return to Homs,Documentary,7.4,2013,87.0,en
Steve Jobs: The Lost Interview,Documentary,7.4,2012,70.0,en
Sacred Heart,Drama,7.4,2005,0.0,it
Santa Claus Is a Stinker,Comedy,7.4,1982,88.0,fr
The New Watchdogs,Documentary,7.4,2012,0.0,fr
The Mysterious Geographic Explorations of Jasper Morello,Adventure Animation Mystery,7.4,2005,26.0,en
Elephant Song,Drama,7.4,2014,110.0,en
Ball of Fire,Comedy Romance,7.4,1941,111.0,en
What the Day Owes the Night,Drama History Romance,7.4,2012,182.0,en
Persuasion,Drama Romance,7.4,1995,104.0,en
Jin-Roh: The Wolf Brigade,Animation Science-Fiction Thriller,7.4,1999,102.0,ja
Masquerade,Drama,7.4,2012,131.0,ko
Juliet of the Spirits,Comedy Drama Fantasy,7.4,1965,137.0,it
Oscar,Comedy,7.4,1967,85.0,fr
Running on Empty,Drama,7.4,1988,116.0,en
Antarctica,Adventure,7.4,1983,143.0,ja
Aziz Ansari: Buried Alive,Comedy,7.4,2013,79.0,en
When Evening Falls on Bucharest or Metabolism,Drama,7.4,2013,89.0,ro
Samurai I: Musashi Miyamoto,Action Adventure Drama,7.4,1954,93.0,ja
Louis C.K.: Live at The Comedy Store,Comedy,7.4,2015,65.0,en
Broom-Stick Bunny,Animation Comedy Family,7.4,1956,7.0,en
A Tale of Springtime,Comedy Drama Romance,7.4,1990,103.0,fr
Don Quixote,Drama,7.4,1957,100.0,ru
The Journey,Drama,7.4,2017,94.0,en
Nine Queens,Crime Drama Thriller,7.4,2000,114.0,es
The Spacewalker,Adventure Drama History,7.4,2017,140.0,ru
The Man Who Laughs,Drama Horror,7.4,1928,110.0,en
Dazed and Confused,Comedy Drama,7.4,1993,102.0,en
The Outlaw Josey Wales,Drama Western,7.4,1976,135.0,en
Roger & Me,Documentary History,7.4,1989,91.0,en
Tales from the Gimli Hospital,Fantasy Horror,7.4,1988,68.0,en
Road to Morocco,Comedy,7.4,1942,82.0,en
Everything is Illuminated,Comedy Drama,7.4,2005,106.0,en
Two Colonels,Comedy,7.4,1962,104.0,it
The Phantom of Liberty,Comedy Drama,7.4,1974,103.0,fr
The Return,Drama Mystery Thriller,7.4,2003,105.0,ru
Les parasites,Comedy Drama Romance,7.4,1999,90.0,en
The Bad and the Beautiful,Drama Romance,7.4,1952,118.0,en
Powaqqatsi,Documentary Drama Music,7.4,1988,99.0,en
Hello: I'm Your Aunt!,Comedy,7.4,1975,98.0,ru
Vabank,Comedy Crime,7.4,1981,104.0,pl
El Topo,Action Adventure Drama Western,7.4,1970,125.0,es
À Nous la Liberté,Comedy,7.4,1931,104.0,fr
The Sorcerer's Apprentice,Animation Drama,7.4,1978,82.0,cs
Tabu,Adventure Drama Romance,7.4,1931,84.0,en
The Salamander,Comedy Drama,7.4,1971,125.0,fr
The Lost Moment,Drama Romance Thriller,7.4,1947,89.0,en
Murder by Death,Comedy Crime Mystery Thriller,7.4,1976,94.0,en
Ridicule,Comedy Drama Romance,7.4,1996,102.0,en
Human Capital,Drama,7.4,2014,111.0,it
Little Boy Blue,Drama Thriller,7.4,1997,99.0,en
Merry Christmas: Mr. Lawrence,Drama History,7.4,1983,123.0,ja
Neerja,Drama,7.4,2016,122.0,hi
Washington Square,Drama Romance,7.4,1997,115.0,en
The Verdict,Drama,7.4,1982,129.0,en
In the Family,Drama,7.4,2011,169.0,en
Taken,Science-Fiction,7.4,2002,877.0,en
Shottas,Action Adventure Crime Drama,7.4,2002,95.0,en
Bangalore Days,Drama Family Romance,7.4,2014,172.0,ml
Evangelion: 3.0 You Can (Not) Redo,Action Animation Drama Science-Fiction,7.4,2012,106.0,ja
Signs,Romance,7.4,2008,12.0,en
Ikigami: The Ultimate Limit,Drama,7.4,2008,133.0,ja
Daddy-Long-Legs,Comedy Drama,7.4,1919,85.0,en
Way Back Home,Drama,7.4,2013,131.0,ko
Times Square,Drama Music,7.4,1980,111.0,en
Fist of Legend,Action,7.4,1994,103.0,en
Berserk: The Golden Age Arc 3 - The Advent,Action Animation Fantasy,7.4,2013,110.0,ja
The Inevitable Defeat of Mister & Pete,Drama,7.4,2013,108.0,en
Charlie,Drama Romance,7.4,2015,130.0,ml
Rurouni Kenshin: Kyoto Inferno,Action Adventure Drama,7.4,2014,138.0,ja
Maidentrip,Adventure Documentary,7.4,2014,82.0,en
Two Tars,Comedy,7.4,1928,21.0,en
New Dragon Gate Inn,Action,7.4,1992,103.0,cn
The Emperor and the Assassin,Drama History,7.4,1998,162.0,zh
Sympathy for Lady Vengeance,Drama Thriller,7.4,2005,115.0,ko
Career Girls,Drama,7.4,1997,83.0,en
Batman: Mask of the Phantasm,Action Adventure Animation Family,7.4,1993,76.0,en
Officers,Drama Romance,7.4,1971,96.0,ru
La Vie de Bohème,Comedy Drama Romance,7.4,1992,100.0,fr
Flying Colors,Comedy Drama,7.4,2015,117.0,ja
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,Animation Music Science-Fiction,7.4,2003,68.0,en
The Green Butchers,Comedy,7.4,2003,100.0,da
Snow-White and Rose-Red,Family Fantasy,7.4,1979,70.0,de
Viva,Drama,7.4,2015,100.0,en
Valley of Flowers,Adventure Drama Romance,7.4,2006,120.0,en
Supermensch: The Legend of Shep Gordon,Documentary,7.4,2014,75.0,en
The Invincible Armour,Action Foreign Thriller,7.4,1977,90.0,zh
The Kill Team,Documentary War,7.4,2013,79.0,en
The Devils,Drama History,7.4,1971,111.0,en
The Night Before,Comedy,7.4,1988,85.0,en
Light of My Eyes,Action Comedy Drama Family Thriller,7.4,2010,102.0,ar
They Shoot Horses: Don't They?,Drama,7.4,1969,129.0,en
Nebraska,Adventure Drama,7.4,2013,115.0,en
Becoming Warren Buffett,Documentary,7.4,2017,90.0,en
Train of Life,Comedy Drama War,7.4,1998,103.0,fr
Arabian Nights: Volume 1: The Restless One,Drama,7.4,2015,125.0,pt
My Mother's Castle,Adventure Comedy Drama Romance,7.4,1990,99.0,fr
Michael,Drama,7.4,2011,96.0,de
Earth,Drama Romance Science-Fiction,7.4,1996,125.0,en
Claire's Knee,Drama Romance,7.4,1970,105.0,fr
A Face in the Crowd,Drama,7.4,1957,125.0,en
Zeppelin,Adventure War,7.4,1971,100.0,en
Hedgehog in the Fog,Adventure Animation Family Fantasy,7.4,1975,11.0,ru
Liza: the Fox-Fairy,Comedy Fantasy Romance,7.4,2015,98.0,hu
Food Chains,Documentary,7.4,2014,83.0,de
Trafic,Comedy,7.4,1971,96.0,fr
The Dog Who Stopped the War,Adventure Comedy Drama Family,7.4,1984,92.0,fr
Secret Defense,Crime Drama,7.4,1998,170.0,en
Patlabor 2: The Movie,Action Animation Science-Fiction,7.4,1993,107.0,ja
Himizu,Crime Drama,7.4,2011,129.0,ja
I Am a Fugitive from a Chain Gang,Crime Drama,7.4,1932,93.0,en
The Spiritual Boxer,Action Comedy,7.4,1975,98.0,zh
Breaking Away,Comedy Drama,7.4,1979,100.0,en
Charlie's Country,Drama,7.4,2013,108.0,en
The Commitments,Comedy Drama Music,7.4,1991,118.0,en
I'm Here,Drama,7.4,2010,30.0,en
Clerks,Comedy,7.4,1994,92.0,en
The Invisible War,Crime Documentary Drama History,7.4,2012,93.0,en
GMO OMG,Documentary Family,7.4,2013,90.0,en
Magic Beyond Words: The JK Rowling Story,Drama Tv-Movie,7.4,2011,87.0,en
Colonia,Drama History Romance,7.4,2016,120.0,en
Sophie's Choice,Drama Romance,7.4,1982,151.0,en
The French Connection,Action Crime Thriller,7.4,1971,104.0,en
Growing Up Smith,Comedy Drama Family,7.4,2017,102.0,en
Sound City,Documentary Music,7.4,2013,106.0,en
The Love God?,Comedy,7.4,1969,101.0,en
The Thin Man,Comedy Crime Mystery,7.4,1934,93.0,en
The Lost Weekend,Drama,7.4,1945,101.0,en
Accidental Courtesy: Daryl Davis: Race & America,Documentary,7.4,2016,95.0,en
Ordinary People,Drama,7.4,1980,124.0,en
Lava,Animation Family,7.4,2015,7.0,en
Charlie Chan's Secret,Crime Drama Mystery Thriller,7.4,1936,72.0,en
The Last Emperor,Drama History,7.4,1987,163.0,en
Withnail & I,Comedy Drama,7.4,1987,107.0,en
Hitman Hart: Wrestling with Shadows,Documentary,7.4,1998,93.0,en
Cure,Crime Horror Mystery Thriller,7.4,1997,111.0,ja
Wuthering Heights,Drama Fantasy History Romance,7.4,1939,104.0,en
Stranger Than Paradise,Comedy Drama,7.4,1984,89.0,en
Once Upon a Time in China,Action Drama,7.4,1991,134.0,el
Rudderless,Comedy Drama Music,7.4,2014,105.0,en
Steamboat Willie,Animation,7.4,1928,8.0,en
Intolerance: Love's Struggle Throughout the Ages,Drama,7.4,1916,197.0,en
Small Potatoes: Who Killed the USFL?,Documentary,7.4,2009,53.0,en
Remembrance,Drama,7.4,2011,101.0,de
Sunset Strip,Documentary,7.4,2012,0.0,en
Miracle on 34th Street,Drama Family,7.4,1947,96.0,en
Hedwig and the Angry Inch,Comedy Music,7.4,2001,95.0,en
The 3 Penny Opera,Comedy Drama Music,7.4,1931,112.0,de
Time Masters,Animation Drama Family Mystery Science-Fiction,7.4,1982,75.0,fr
Cabaret,Drama Music Romance,7.4,1972,124.0,en
The Others,Drama Horror Mystery Thriller,7.4,2001,101.0,en
Occupation 101,Documentary,7.4,2006,90.0,en
Three Plus Two,Comedy Romance,7.4,1963,100.0,ru
The Right Stuff,Drama History,7.4,1983,193.0,en
Chronos,Documentary,7.4,1985,43.0,en
On the Doll,Crime Drama Thriller,7.4,2007,102.0,en
Hawaii,Romance,7.4,2013,106.0,es
Braindead,Comedy Horror,7.4,1992,104.0,en
Rakka,Action Science-Fiction,7.4,2017,22.0,en
Kwik Stop,Drama,7.4,2001,110.0,en
Tangerines,Drama War,7.4,2013,87.0,et
Soldier of Orange,Drama History Thriller War,7.4,1977,149.0,nl
Pentimento,Action Comedy Drama Family Thriller,7.4,1979,78.0,en
The Warriors,Action Adventure Crime Drama Thriller,7.4,1979,93.0,en
Dumbland,Action Comedy Drama Family Thriller,7.4,2002,35.0,en
Violent Naples,Action Comedy Drama Family Thriller,7.4,1976,95.0,it
The Green Ray,Drama Romance,7.4,1986,98.0,fr
Play It Again: Sam,Comedy Drama Romance,7.4,1972,85.0,en
Henry V,Action Drama History Romance War,7.4,1989,137.0,en
Which Way Is The Front Line From Here? The Life and Time of Tim Hetherington,Documentary,7.4,2013,79.0,en
Jim Gaffigan: Obsessed,Comedy,7.4,2014,70.0,en
Camino,Drama,7.4,2008,143.0,es
Belladonna of Sadness,Animation Drama Fantasy Music,7.4,1973,89.0,ja
My Blind Date with Life,Comedy,7.4,2017,111.0,de
The Evil Within,Horror,7.4,2017,98.0,en
The Castle,Comedy Drama,7.4,1997,85.0,en
Joe Rogan: Triggered,Comedy,7.4,2016,63.0,en
Crooks Anonymous,Comedy Crime,7.4,1962,88.0,en
Manichitrathazhu,Fantasy Horror Mystery Thriller,7.4,1993,169.0,ml
Zelig,Comedy,7.4,1983,79.0,en
The Magnificent Seven,Western,7.4,1960,128.0,en
The Blue Kite,Drama,7.4,1994,140.0,zh
Down to the Sea in Ships,Drama,7.4,1949,120.0,en
Crimes and Misdemeanors,Comedy Drama,7.4,1989,104.0,en
Wild Hearts Can't Be Broken,Drama Family,7.4,1991,88.0,en
High Plains Drifter,Western,7.4,1973,105.0,en
Eat with Me,Comedy Romance,7.4,2014,95.0,en
Captain Abu Raed,Drama,7.4,2007,102.0,en
Girlhood,Documentary,7.4,2003,82.0,en
Open Your Eyes,Drama Thriller,7.4,1997,117.0,es
A Time to Love and a Time to Die,Drama Romance War,7.4,1958,132.0,en
Mildred Pierce,Crime Drama,7.4,1945,111.0,en
A Fool,Adventure Comedy Drama,7.4,2015,103.0,en
The Scent of Green Papaya,Drama Romance,7.4,1993,104.0,vi
Cartel Land,Documentary Drama,7.4,2015,100.0,en
Wanderers,Science-Fiction,7.4,2014,4.0,en
The Elusive Revengers,Action Adventure Family,7.4,1966,78.0,ru
Tae Guk Gi: The Brotherhood of War,Action Adventure Drama History War,7.4,2004,140.0,ko
Happiness,Comedy Drama,7.4,1998,139.0,en
Watermark,Documentary,7.4,2013,92.0,en
Ghost in the Shell Arise - Border 2: Ghost Whispers,Action Animation Science-Fiction Thriller,7.4,2013,50.0,ja
Ninja Scroll,Action Animation Fantasy,7.4,1993,94.0,ja
Hard Boiled,Action Crime Thriller,7.4,1992,126.0,cn
The Court-Martial of Billy Mitchell,Drama War,7.4,1955,100.0,en
Bill Bailey: Part Troll,Comedy,7.4,2004,94.0,en
Thirty Two Short Films About Glenn Gould,Drama Music,7.4,1993,93.0,en
October Sky,Drama Family,7.4,1999,108.0,en
9,Animation Science-Fiction,7.4,2005,11.0,en
The Vanishing,Horror Thriller,7.4,1988,107.0,nl
Office Space,Comedy Crime,7.4,1999,89.0,en
Seventeen Moments in Spring,Adventure Drama History War,7.4,1973,840.0,ru
Scooby-Doo! and the Samurai Sword,Animation Comedy Family,7.4,2009,74.0,en
Stolen Kisses,Comedy Drama Romance,7.4,1968,96.0,fr
Five,Comedy Drama,7.4,2011,87.0,en
Mediterraneo,Comedy Romance War,7.4,1991,96.0,it
Waking Ned,Comedy Romance,7.4,1998,91.0,en
The Barkleys of Broadway,Comedy Music Romance,7.4,1949,109.0,en
Before Your Eyes,Action Drama Foreign Science-Fiction Thriller,7.4,2009,102.0,de
Frosty's Winter Wonderland,Animation,7.4,1976,25.0,en
Aziz Ansari: Dangerously Delicious,Comedy,7.4,2012,61.0,en
Arsenic and Old Lace,Comedy Crime,7.4,1944,118.0,en
One Piece Film Strong World,Adventure Animation Fantasy,7.4,2009,114.0,ja
The Wall,Action Crime Drama,7.4,1975,174.0,hi
Swept Away,Comedy Drama Foreign Romance,7.4,1974,116.0,it
Fed Up,Documentary,7.4,2014,92.0,en
An Autumn's Tale,Drama Romance,7.4,1987,98.0,cn
Rockstar,Drama Music Romance,7.4,2011,159.0,hi
Port of Shadows,Crime Drama Romance,7.4,1938,91.0,fr
Love Me If You Dare,Comedy Drama Romance,7.4,2003,93.0,fr
Beltracchi - The Art of the Forgery,Crime Documentary History,7.4,2014,93.0,de
Special When Lit,Documentary,7.4,2009,97.0,en
The Green Prince,Documentary,7.4,2014,99.0,en
Nightmare Alley,Drama,7.4,1947,110.0,en
From One Second to the Next,Documentary,7.4,2013,34.0,en
Gandahar,Adventure Animation Fantasy Science-Fiction,7.4,1987,83.0,fr
Loaf and Camouflage,Comedy,7.4,1984,99.0,en
Stalingrad,Drama History War,7.4,1993,134.0,de
Destiny,Drama Fantasy Thriller,7.4,1921,105.0,de
The Man Who Wasn't There,Crime Drama,7.4,2001,116.0,en
John Mulaney: The Comeback Kid,Comedy,7.4,2015,62.0,en
Death in the Garden,Adventure Drama,7.4,1956,104.0,fr
Red Desert,Drama,7.4,1964,120.0,it
Sexmission,Adventure Comedy Science-Fiction,7.4,1984,117.0,pl
Ahí está el detalle,Comedy,7.4,1940,112.0,es
Henry VIII and His Six Wives,Drama,7.4,1972,120.0,en
Lupin the Third: The Secret of Mamo,Action Adventure Animation Comedy Crime,7.4,1978,102.0,ja
Sleeping Beauty,Family Fantasy,7.4,1987,90.0,en
The Mafia Kills Only in Summer,Comedy Crime Romance,7.4,2013,90.0,it
Saviour Square,Drama,7.4,2006,105.0,pl
My Reputation,Drama Romance,7.4,1946,94.0,en
Sazen Tange and the Pot Worth a Million Ryo,Comedy Drama,7.4,1935,92.0,ja
The Blue Angel,Drama,7.4,1930,108.0,de
Sallah,Comedy,7.4,1964,110.0,he
I Can Quit Whenever I Want,Comedy,7.4,2014,100.0,it
Serenity,Action Adventure Science-Fiction Thriller,7.4,2005,119.0,en
La scuola,Comedy Drama,7.4,1995,0.0,it
The Fire Within,Drama,7.4,1963,108.0,fr
A Little Princess,Drama Family Fantasy,7.4,1995,97.0,en
Ladybird Ladybird,Drama,7.4,1994,101.0,en
Grease Live,Music Tv-Movie,7.4,2016,180.0,en
Midnight Cowboy,Drama,7.4,1969,113.0,en
Eddie Murphy Raw,Comedy,7.4,1987,90.0,en
Lucifer Rising,Fantasy Mystery,7.4,1974,29.0,en
No. 12: Heaven and Earth Magic,Animation,7.4,1962,66.0,en
What We Do in the Shadows,Comedy Horror,7.4,2014,86.0,en
La Belle Noiseuse,Drama,7.4,1991,236.0,en
A Bronx Tale,Crime Drama,7.4,1993,121.0,en
Samurai III: Duel at Ganryu Island,Action Adventure Drama History Romance,7.4,1956,105.0,ja
The Moromete Family,Drama,7.4,1987,142.0,ro
12 Chairs,Adventure Comedy,7.4,1976,290.0,ru
Hwayi: A Monster Boy,Action Thriller,7.4,2013,125.0,ko
Werckmeister Harmonies,Drama,7.4,2000,145.0,hu
Partysaurus Rex,Animation Comedy Family Fantasy,7.4,2012,7.0,en
Eddie Izzard: Circle,Comedy,7.4,2002,82.0,en
Jim Jefferies: Alcoholocaust,Comedy,7.4,2010,120.0,en
Onaayum Aattukkuttiyum,Crime Drama Mystery Thriller,7.4,2013,144.0,ta
The Station Agent,Comedy Drama,7.4,2003,88.0,en
Patema Inverted,Adventure Animation Drama Fantasy Science-Fiction,7.4,2013,98.0,ja
The Deluge,Adventure History War,7.4,1974,315.0,pl
Gett: The Trial of Viviane Amsalem,Drama,7.4,2014,115.0,he
Johnny Stecchino,Comedy,7.4,1991,102.0,it
Princess Jellyfish,Comedy,7.4,2014,126.0,ja
The Amazing Dr. Clitterhouse,Action Comedy Crime Drama,7.4,1938,87.0,en
Number: Please?,Comedy,7.4,1920,25.0,en
Totally True Love,Action Drama Family,7.4,2011,83.0,no
Bride of Frankenstein,Horror Science-Fiction,7.4,1935,75.0,en
Smetto quando voglio: Masterclass,Action Comedy Crime,7.4,2017,118.0,it
See the Sea,Drama Thriller,7.4,1997,52.0,fr
Sling Blade,Drama,7.4,1996,135.0,en
Top Hat,Comedy Music Romance,7.4,1935,101.0,en
Pappa ante Portas,Comedy,7.4,1991,84.0,de
What Have I Done to Deserve This?,Comedy Drama,7.4,1984,102.0,es
A Christmas Story,Comedy Family,7.4,1983,94.0,en
Glory,War,7.4,1989,122.0,en
Trigun: Badlands Rumble,Action Animation Comedy Science-Fiction Western,7.4,2010,95.0,en
No Man's Land,Action Drama History,7.4,2001,98.0,bs
The Crowd,Drama,7.4,1928,104.0,en
Stop the Pounding Heart,Drama,7.4,2013,101.0,en
20 Feet from Stardom,Documentary Music,7.4,2013,89.0,en
Nancy Drew and the Hidden Staircase,Comedy Crime Mystery,7.4,1939,60.0,en
The Sea Shall Not Have Them,Drama War,7.4,1954,91.0,en
The Shop on Main Street,Drama War,7.4,1965,128.0,sk
The Oyster Princess,Comedy,7.4,1919,60.0,de
The Saragossa Manuscript,Comedy Drama Fantasy Mystery,7.4,1965,182.0,pl
Boyz n the Hood,Crime Drama,7.4,1991,112.0,en
Abbott and Costello Meet Frankenstein,Comedy Horror,7.4,1948,83.0,en
Where Eagles Dare,Action Adventure Drama History War,7.4,1968,155.0,en
Test,Drama,7.4,2014,95.0,ru
A Small September Affair,Drama Mystery Romance,7.4,2014,102.0,tr
Closed Curtain,Drama,7.4,2013,106.0,fa
Dirty Harry,Action Crime Thriller,7.4,1971,102.0,en
Devdas,Drama Romance,7.4,2002,185.0,hi
In Cold Blood,Crime Drama,7.4,1967,134.0,en
Yankee Doodle Dandy,Drama Music,7.4,1942,126.0,en
Jerry Seinfeld: I'm Telling You for the Last Time,Comedy,7.4,1998,75.0,en
Gypsy 83,Drama,7.4,2001,94.0,en
Teza,Drama Thriller,7.4,2008,140.0,am
Destroyer,Adventure Drama War,7.4,1943,99.0,en
Sherlock Holmes in Washington,Action Drama Mystery Thriller,7.4,1943,71.0,en
Faust,Animation Drama Fantasy,7.4,1994,97.0,cs
OzLand,Drama Fantasy Science-Fiction,7.4,2015,115.0,en
Delicatessen,Comedy Fantasy Science-Fiction,7.4,1991,99.0,fr
Diary of a Lost Girl,Drama,7.4,1929,104.0,de
Tale of Tales,Animation,7.4,1979,29.0,ru
The Postman's White Nights,Drama,7.4,2014,90.0,ru
Papanasam,Crime Drama Family Thriller,7.4,2015,181.0,ta
Chasing Ice,Documentary,7.4,2012,74.0,en
Into Eternity,Documentary,7.4,2010,75.0,en
Mr. Six,Action Crime Drama,7.4,2015,134.0,zh
Werewolves on Wheels,Action Horror,7.4,1971,85.0,en
Moonlight Whispers,Action Comedy Drama Family Thriller,7.4,1999,97.0,ja
Winter Soldier,Documentary War,7.4,1972,96.0,en
Long Way Down,Documentary,7.4,2010,543.0,en
Of Time and the City,Documentary History,7.4,2008,74.0,en
Gentlemen of Fortune,Comedy Crime Drama,7.4,1971,88.0,ru
Kannathil Muthamittal,Drama Foreign War,7.4,2002,123.0,ta
The Magician,Drama,7.4,1958,101.0,sv
Jack-Jack Attack,Adventure Animation Family,7.4,2004,5.0,en
Remember,Drama Thriller,7.4,2015,94.0,en
After Hours,Comedy Drama Thriller,7.4,1985,97.0,en
Synecdoche: New York,Drama,7.4,2008,124.0,en
Cottage to Let,Comedy Drama,7.4,1941,90.0,en
Forever Female,Comedy,7.4,1954,93.0,en
The Skin I Live In,Drama Horror Mystery Thriller,7.4,2011,117.0,es
Dead Leaves,Animation Comedy Crime Science-Fiction,7.4,2004,52.0,ja
The Fly,Animation,7.4,1980,3.0,en
The Savage Innocents,Drama,7.4,1960,110.0,en
Children of Glory,Drama History,7.4,2006,115.0,hu
Doomwatch,Foreign Horror Science-Fiction,7.4,1972,92.0,en
Sabrina,Comedy Drama Romance,7.4,1954,113.0,en
Another Public Enemy,Action Drama Thriller,7.4,2005,148.0,ko
French Fried Vacation 2,Comedy,7.4,1979,90.0,fr
Play,Crime Drama,7.4,2011,118.0,en
Rita's Last Fairy Tale,Action Comedy Drama Family Thriller,7.4,2012,100.0,en
Z Channel: A Magnificent Obsession,Documentary History,7.4,2004,120.0,en
Tokyo Drifter,Action Crime Drama,7.4,1966,83.0,ja
Undertow,Drama Romance,7.4,2009,100.0,es
Halfaouine: Boy of the Terraces,Comedy Drama,7.4,1990,98.0,en
Blind Mountain,Drama,7.4,2007,95.0,zh
The Year of the Hare,Comedy Drama,7.4,1977,129.0,fi
Madadayo,Drama,7.4,1993,134.0,ja
Superman 75,Animation Documentary,7.4,2013,2.0,en
Suburra,Crime Drama Thriller,7.4,2015,130.0,it
Love and Honor,Drama Foreign Romance,7.4,2006,121.0,ja
Once Upon a Time in Anatolia,Crime Drama,7.4,2011,150.0,tr
The Turin Horse,Drama,7.4,2011,146.0,hu
Three Steps Above Heaven,Drama Romance,7.4,2010,122.0,en
Mississippi Burning,Crime Drama Thriller,7.4,1988,128.0,en
Summer Wars,Animation,7.4,2009,114.0,ja
Mon Oncle d'Amérique,Comedy Drama Romance,7.4,1980,125.0,fr
Oslo: August 31st,Drama,7.4,2011,95.0,no
White Palms,Drama Foreign,7.4,2006,97.0,hu
Scent of a Woman,Drama,7.4,1974,103.0,it
Ask a Policeman,Comedy,7.4,1939,83.0,en
Clock Cleaners,Animation,7.4,1937,9.0,en
Captain from Castile,Action Romance,7.4,1947,140.0,en
The Enforcer,Action Crime Drama,7.4,1951,87.0,en
Le Jour se Lève,Crime Drama,7.4,1939,93.0,fr
Hanging Garden,Drama Romance,7.4,2005,114.0,ja
A Heartland Christmas,Family,7.4,2010,86.0,en
Heartbeats,Drama Romance,7.4,2010,97.0,fr
The Man Who Shot Liberty Valance,Western,7.4,1962,123.0,en
S21: The Khmer Rouge Death Machine,Documentary,7.4,2003,101.0,fr
Dark Habits,Comedy Drama,7.4,1983,114.0,es
Fist of Fury,Action Drama Thriller,7.4,1972,108.0,zh
Balkan Spy,Comedy Drama,7.4,1984,92.0,sh
